"Date","VMName","UsedDiskSpaceGB","HardDiskCount","HardDiskData","TotalDiskSpaceGB","ProvisionedSpaceGB"
"Thursday August 5","test sophos","0","1","HD#1: 200 GB","200","208.18348356988281011581420898"
"Thursday August 5","ALFA-DAXRPT-COPY","324.80","1","HD#1: 650 GB","650","845.6054955199360847473144531"
"Thursday August 5","Jump-server-Abdo","160.58","1","HD#1: 500 GB","500","516.08653971552848815917968750"
"Thursday August 5","Mis-SAP-H-DB","1612.26","3","HD#1: 2500 GB, HD#2: 1843.20 GB, HD#3: 1843.20 GB","6186.4","6536.5381352398544549942016601"
"Thursday August 5","MISR-TSMS","55.28","1","HD#1: 60 GB","60","68.085884103551506996154785156"
"Thursday August 5","Jump-Server-Moataz","27.45","1","HD#1: 100 GB","100","116.08619699906557798385620118"
"Thursday August 5","Mis-Prod-APP-copy","440.91","3","HD#1: 100 GB, HD#2: 200 GB, HD#3: 1748 GB","2048","2336.3965173978358507156372070"
"Thursday August 5","Misr-ERPPRDDB","2362.80","1","HD#1: 3072 GB","3072","3914.3841092493385076522827149"
"Thursday August 5","RADUIS-Server","29.26","1","HD#1: 100 GB","100","108.08629348874092102050781250"
"Thursday August 5","Mis-CAR-PRD APP Server","95.98","1","HD#1: 2048 GB","2048","2080.0943709416314959526062012"
"Thursday August 5","frank-d35","4434.34","6","HD#1: 200 GB, HD#2: 2048 GB, HD#3: 2048 GB, HD#4: 2048 GB, HD#5: 2048 GB, HD#6: 200 GB","8592","8616.094206124544143676757812"
"Thursday August 5","sofos_virtual_vm8","4.01","2","HD#1: 16 GB, HD#2: 80 GB","96","100.19046213850378990173339844"
"Thursday August 5","el batal crm","134.98","1","HD#1: 340 GB","340","454.24749910552054643630981445"
"Thursday August 5","AWS-SMS-Connector","299.00","5","HD#1: 16 GB, HD#2: 8 GB, HD#3: 4 GB, HD#4: 250 GB, HD#5: 21.00 GB","299","301.19339371100068092346191406"
"Thursday August 5","Mis-Manage","59.64","2","HD#1: 50 GB, HD#2: 500 GB","550","554.08083397336304187774658204"
"Thursday August 5","MIS-CRM-PRD APP Server","426.26","3","HD#1: 1700 GB, HD#2: 100 GB, HD#3: 200 GB","2000","2096.1413500243797898292541504"
