"Date","VMName","UsedDiskSpaceGB","HardDiskCount","HardDiskData","TotalDiskSpaceGB","ProvisionedSpaceGB"
"Tuesday August 31","IGI-AX DB","44.47","1","HD#1: 200 GB","200","202.08165393769741058349609375"
"Tuesday August 31","Elbatal-newcrm","21.69","1","HD#1: 170 GB","170","186.08503157272934913635253907"
"Tuesday August 31","Misr-TestDB","8.98","1","HD#1: 100 GB","100","104.08116887696087360382080078"
"Tuesday August 31","Misr-MagentoDB1","24.93","1","HD#1: 512 GB","512","520.09328448399901390075683594"
"Tuesday August 31","Misr-MagentoDB2","24.65","1","HD#1: 512 GB","512","520.09366538561880588531494141"
"Tuesday August 31","Misr-MagentoWeb1","13.93","1","HD#1: 256 GB","256","264.09385726787149906158447266"
"Tuesday August 31","Frank-Roaya-WebSite","24.41","1","HD#1: 300 GB","300","308.08489980269223451614379882"
"Tuesday August 31","Frank-WP-WebSite","44.00","1","HD#1: 300 GB","300","342.59607440978288650512695313"
"Tuesday August 31","Sap Router","24.08","1","HD#1: 20 GB","20","24.081061940640211105346679687"
"Tuesday August 31","Misr-MagentoWeb2","16.06","1","HD#1: 256 GB","256","264.09311403986066579818725586"
"Tuesday August 31","Solex-demo-ectr","584.73","6","HD#1: 70 GB, HD#2: 250 GB, HD#3: 40 GB, HD#4: 20 GB, HD#5: 20 GB, HD#6: 450 GB","850","850.1012672567740082740783691"
"Tuesday August 31","Cloud Connector","24.08","1","HD#1: 20 GB","20","24.081352472305297851562500000"
"Tuesday August 31","SOLEX-SOLMAN-JAVA","123.18","1","HD#1: 300 GB","300","332.06113431602716445922851563"
"Tuesday August 31","test sophos","197.08","2","HD#1: 200 GB, HD#2: 40 GB","240","248.08645701315253973007202148"
"Tuesday August 31","ALFA-DAXRPT-COPY","324.80","1","HD#1: 650 GB","650","845.6054955935105681419372559"
"Tuesday August 31","Jump-server-Abdo","163.10","1","HD#1: 500 GB","500","516.08620562497526407241821289"
"Tuesday August 31","Mis-SAP-H-DB","1838.78","3","HD#1: 2500 GB, HD#2: 1843.20 GB, HD#3: 1843.20 GB","6186.4","6536.5381398899480700492858886"
"Tuesday August 31","MISR-TSMS","54.70","1","HD#1: 60 GB","60","68.086190580390393733978271484"
"Tuesday August 31","Jump-Server-Moataz","27.42","1","HD#1: 100 GB","100","116.08623844105750322341918946"
"Tuesday August 31","Mis-Prod-APP-copy","2295.80","3","HD#1: 100 GB, HD#2: 200 GB, HD#3: 1748 GB","2048","2304.1424963297322392463684082"
"Tuesday August 31","Misr-ERPPRDDB","3513.06","1","HD#1: 3072 GB","3072","3772.1784869227558374404907226"
"Tuesday August 31","RADUIS-Server","31.55","1","HD#1: 100 GB","100","108.08813398890197277069091797"
"Tuesday August 31","Mis-CAR-PRD APP Server","95.22","1","HD#1: 2048 GB","2048","2080.0944727314636111259460449"
"Tuesday August 31","sofos_virtual_vm8","22.97","2","HD#1: 16 GB, HD#2: 80 GB","96","100.07935311459004878997802734"
"Tuesday August 31","el batal crm","163.96","1","HD#1: 340 GB","340","454.24778178427368402481079101"
"Tuesday August 31","AWS-SMS-Connector","299.00","5","HD#1: 16 GB, HD#2: 8 GB, HD#3: 4 GB, HD#4: 250 GB, HD#5: 21.00 GB","299","301.19339378457516431808471679"
