"Date","VMName","UsedDiskSpaceGB","HardDiskCount","HardDiskData","TotalDiskSpaceGB","ProvisionedSpaceGB"
"Monday September 13","clone-nextcloud-dev-new-production","326.24","1","HD#1: 500 GB","500","818.1461503589525818824768066"
"Monday September 13","IGI-Testing1","52.08","1","HD#1: 50 GB","50","52.078360821120440959930419922"
"Monday September 13","IGI-AX DB","47.49","1","HD#1: 200 GB","200","202.08235506992787122726440430"
"Monday September 13","Elbatal-newcrm","53.41","1","HD#1: 170 GB","170","202.08921812940388917922973633"
"Monday September 13","Misr-TestDB","9.96","1","HD#1: 100 GB","100","104.08143803849816322326660156"
"Monday September 13","Misr-MagentoDB1","25.90","1","HD#1: 512 GB","512","520.09372878354042768478393555"
"Monday September 13","Misr-MagentoDB2","25.72","1","HD#1: 512 GB","512","520.09374394733458757400512696"
"Monday September 13","Misr-MagentoWeb1","15.23","1","HD#1: 256 GB","256","264.09380873385816812515258789"
"Monday September 13","Frank-Roaya-WebSite","24.44","1","HD#1: 300 GB","300","308.08572890330106019973754882"
"Monday September 13","Frank-WP-WebSite","44.24","1","HD#1: 300 GB","300","342.59690165799111127853393555"
"Monday September 13","Sap Router","24.08","1","HD#1: 20 GB","20","24.081062011420726776123046875"
"Monday September 13","Misr-MagentoWeb2","17.37","1","HD#1: 256 GB","256","264.09344262257218360900878907"
"Monday September 13","Solex-demo-ectr","590.35","6","HD#1: 70 GB, HD#2: 250 GB, HD#3: 40 GB, HD#4: 20 GB, HD#5: 20 GB, HD#6: 450 GB","850","850.1013181107118725776672363"
"Monday September 13","Cloud Connector","24.08","1","HD#1: 20 GB","20","24.081352472305297851562500000"
"Monday September 13","SOLEX-SOLMAN-JAVA","123.49","1","HD#1: 300 GB","300","332.06161612272262573242187500"
"Monday September 13","test sophos","211.67","2","HD#1: 200 GB, HD#2: 40 GB","240","248.21582630183547735214233398"
"Monday September 13","ALFA-DAXRPT-COPY","633.27","1","HD#1: 650 GB","650","666.21661805361509323120117187"
"Monday September 13","Jump-server-Abdo","181.51","1","HD#1: 500 GB","500","516.08623601403087377548217773"
"Monday September 13","Mis-SAP-H-DB","1165.11","3","HD#1: 2500 GB, HD#2: 1843.20 GB, HD#3: 1843.20 GB","6186.4","6536.5381437027826905250549316"
"Monday September 13","MISR-TSMS","55.36","1","HD#1: 60 GB","60","68.086514161899685859680175781"
"Monday September 13","Jump-Server-Moataz","27.43","1","HD#1: 100 GB","100","116.08628075197339057922363282"
"Monday September 13","Mis-Prod-APP-copy","2293.13","3","HD#1: 100 GB, HD#2: 200 GB, HD#3: 1748 GB","2048","2304.1425467878580093383789062"
"Monday September 13","Misr-ERPPRDDB","3513.06","1","HD#1: 3072 GB","3072","3772.1782665690407156944274902"
"Monday September 13","RADUIS-Server","30.46","1","HD#1: 100 GB","100","108.08911308832466602325439453"
"Monday September 13","Mis-CAR-PRD APP Server","95.36","1","HD#1: 2048 GB","2048","2080.0944735771045088768005371"
"Monday September 13","sofos_virtual_vm8","24.93","2","HD#1: 16 GB, HD#2: 80 GB","96","100.07935339771211147308349609"
"Monday September 13","el batal crm","107.60","1","HD#1: 340 GB","340","372.09011294413357973098754882"
"Monday September 13","AWS-SMS-Connector","299.00","5","HD#1: 16 GB, HD#2: 8 GB, HD#3: 4 GB, HD#4: 250 GB, HD#5: 21.00 GB","299","301.19339378457516431808471679"
"Monday September 13","Mis-Manage","60.09","2","HD#1: 50 GB, HD#2: 500 GB","550","554.08011582214385271072387696"
"Monday September 13","MIS-CRM-PRD APP Server","426.78","3","HD#1: 1700 GB, HD#2: 100 GB, HD#3: 200 GB","2000","2096.1413749549537897109985352"
"Monday September 13","VMware vCenter Server Appliance 6.7-Witness","31.13","13","HD#1: 12 GB, HD#2: 1.66 GB, HD#3: 50 GB, HD#4: 100 GB, HD#5: 25 GB, HD#6: 50 GB, HD#7: 25 GB, HD#8: 500 GB, HD#9: 10 GB, HD#10: 25 GB, HD#11: 25 GB, HD#12: 100 GB, HD#13: 200 GB","1123.66","1123.7382884463295340538024902"
"Monday September 13","centos-kibana","14.16","1","HD#1: 500 GB","500","508.08479713648557662963867188"
"Monday September 13","EU1FE3113","291.08","1","HD#1: 500 GB","500","532.09405415784567594528198242"
"Monday September 13","ERP-DEV-sQmN","65.66","1","HD#1: 300 GB","300","324.21219908073544502258300781"
"Monday September 13","EU1FE9333","229.50","2","HD#1: 500 GB, HD#2: 500 GB","1000","1032.0942908171564340591430664"
"Monday September 13","Frank-ADC-02","42.01","1","HD#1: 100 GB","100","116.08650158252567052841186523"
"Monday September 13","WorldPosta-WebSite","13.23","1","HD#1: 200 GB","200","216.19734254851937294006347656"
"Monday September 13","tiba group","11.37","1","HD#1: 500 GB","500","516.22133482713252305984497070"
"Monday September 13","EU1FE3110","328.49","1","HD#1: 500 GB","500","532.09545767400413751602172851"
"Monday September 13","frank-veeamone","44.60","1","HD#1: 200 GB","200","220.09338388685137033462524414"
"Monday September 13","Jump-Nada","43.78","1","HD#1: 200 GB","200","208.08677100948989391326904297"
"Monday September 13","Jump-Server-MAli","34.90","1","HD#1: 100 GB","100","116.08634062949568033218383790"
"Monday September 13","temp-v","200.00","1","HD#1: 200 GB","200","208.21226718183606863021850586"
"Monday September 13","Frank-KSE-SQL","70.24","1","HD#1: 250 GB","250","266.08656767755746841430664063"
"Monday September 13","shared iso","13.52","1","HD#1: 300 GB","300","308.21294185519218444824218750"
"Monday September 13","Jump-Server-Karim","188.55","1","HD#1: 700 GB","700","716.08680814877152442932128907"
"Monday September 13","Misr-e-commerce","158.09","1","HD#1: 150 GB","150","158.08583066146820783615112304"
"Monday September 13","EU1FE9111","218.97","2","HD#1: 500 GB, HD#2: 500 GB","1000","1032.0907552400603890419006348"
"Monday September 13","Misr-CARPRDDB","2216.14","2","HD#1: 10 GB, HD#2: 1800 GB","1810","2216.1421905867755413055419922"
"Monday September 13","Developers-VM6-Copy","31.75","1","HD#1: 500 GB","500","516.19610657263547182083129883"
"Monday September 13","EU1FE9444","236.01","2","HD#1: 500 GB, HD#2: 500 GB","1000","1032.0945500591769814491271973"
"Monday September 13","Frank-PST-New01","5435.88","3","HD#1: 150 GB, HD#2: 2048 GB, HD#3: 5120 GB","7318","7334.0867914017289876937866211"
"Monday September 13","EU1FE3111","323.38","1","HD#1: 500 GB","500","532.09574760682880878448486328"
"Monday September 13","IGI-AD","22.96","1","HD#1: 32 GB","32","33.082166166044771671295166016"
"Monday September 13","MISR-IVENDMC2","73.40","1","HD#1: 100 GB","100","116.09061761666089296340942383"
"Monday September 13","vcenter-clone","183.25","13","HD#1: 12 GB, HD#2: 1.66 GB, HD#3: 50 GB, HD#4: 100 GB, HD#5: 25 GB, HD#6: 50 GB, HD#7: 25 GB, HD#8: 500 GB, HD#9: 10 GB, HD#10: 25 GB, HD#11: 25 GB, HD#12: 100 GB, HD#13: 200 GB","1123.66","1171.8930753292515873908996582"
"Monday September 13","jump-hamd","17.79","1","HD#1: 300 GB","300","308.08645187411457300186157227"
"Monday September 13","jump-wahba","36.23","1","HD#1: 100 GB","100","116.08657210972160100936889648"
"Monday September 13","jump-eslam","72.58","1","HD#1: 300 GB","300","308.08631777204573154449462890"
"Monday September 13","Misr-Testapp","9.82","1","HD#1: 100 GB","100","104.08197513967752456665039062"
"Monday September 13","EventLog-Analyzer","21.13","1","HD#1: 500 GB","500","508.21374985668808221817016602"
"Monday September 13","Mis-ERP DEV-PRD APP Server","769.95","2","HD#1: 100 GB, HD#2: 1900 GB","2000","2750.0885782400146126747131347"
"Monday September 13","Sama","20.84","1","HD#1: 200 GB","200","208.08617289923131465911865235"
"Monday September 13","IGI-AX-app","24.97","1","HD#1: 50 GB","50","52.086374416016042232513427734"
"Monday September 13","Frank-ADC-03","39.55","1","HD#1: 100 GB","100","116.08662414457648992538452148"
"Monday September 13","MIS-CRM-PRD DB Server","631.17","3","HD#1: 100 GB, HD#2: 200 GB, HD#3: 1700 GB","2000","2192.1419630739837884902954101"
"Monday September 13","nextcloud-nfs","4.29","1","HD#1: 500 GB","500","508.21271698828786611557006836"
"Monday September 13","Misr-Web Server-copy","52.96","1","HD#1: 80 GB","80","84.08269726391881704330444336"
"Monday September 13","WP-Messanger-DB-WIN .72","31.28","1","HD#1: 500 GB","500","510.21776332240551710128784180"
"Monday September 13","jump-gabr","216.09","1","HD#1: 200 GB","200","216.08697990234941244125366211"
"Monday September 13","infected ihpgco Kuwait Windows (ransomware)","69.67","1","HD#1: 250 GB","250","254.21038099657744169235229492"
"Monday September 13","MISR-CARQASAPP","198.90","1","HD#1: 1024 GB","1024","1160.1300102528184652328491211"
"Monday September 13","Frank-MBX","43.73","1","HD#1: 100 GB","100","132.21883438434451818466186524"
"Monday September 13","Misr-Newvm","51.87","1","HD#1: 100 GB","100","108.08219384681433439254760742"
"Monday September 13","Misr-SQL-Instance","688.16","1","HD#1: 1024 GB","1024","1280.2059532348066568374633789"
"Monday September 13","Office Libre-Production New 1104","155.62","1","HD#1: 160 GB","160","168.19725906196981668472290040"
"Monday September 13","Mis-Backup","1985.58","2","HD#1: 60 GB, HD#2: 3072 GB","3132","3140.0940220858901739120483399"
"Monday September 13","esxi2","70.80","1","HD#1: 1500 GB","1500","1516.0940657602623105049133301"
"Monday September 13","FortiGate","32.00","2","HD#1: 2 GB, HD#2: 30 GB","32","34.191491595469415187835693359"
"Monday September 13","WP-Syslog-New","20.90","1","HD#1: 1024 GB","1024","1040.2139665288850665092468262"
"Monday September 13","Identity Server-Dev","25.64","1","HD#1: 100 GB","100","106.21060530375689268112182617"
"Monday September 13","Real-ip","13.79","1","HD#1: 100 GB","100","116.21298116911202669143676757"
"Monday September 13","Frank-RODC-01","49.99","1","HD#1: 100 GB","100","116.08645739313215017318725586"
"Monday September 13","SQL-Server-Solid","240.51","2","HD#1: 450 GB, HD#2: 300 GB","750","768.09523429069668054580688477"
"Monday September 13","J-S-Hamd","26.18","1","HD#1: 100 GB","100","116.08592592366039752960205078"
"Monday September 13","HAProxy","5.88","1","HD#1: 300 GB","300","316.19699565134942531585693359"
"Monday September 13","EU100S602","50.25","1","HD#1: 200 GB","200","216.08619572035968303680419922"
"Monday September 13","sandbox","19.93","1","HD#1: 300 GB","300","316.21816515736281871795654296"
"Monday September 13","Mis-Winsows2012R2","870.36","4","HD#1: 150 GB, HD#2: 200 GB, HD#3: 700 GB, HD#4: 2048 GB","3098","3188.1210976894944906234741211"
"Monday September 13","WP-Frank-Database3","400.00","1","HD#1: 400 GB","400","416.21424897480756044387817383"
"Monday September 13","NFS-NEXTCLOUD-01","5.14","1","HD#1: 500 GB","500","508.21346822753548622131347656"
"Monday September 13","MISR-SAP-CARDB-copy","385.00","1","HD#1: 2048 GB","2048","2176.1419474100694060325622558"
"Monday September 13","ihpgco Kuwait Windows - Backup(new)","162.75","1","HD#1: 250 GB","250","254.08283971715718507766723633"
"Monday September 13","SolarWind-SAM","99.00","2","HD#1: 100 GB, HD#2: 200 GB","300","320.21402972191572189331054687"
"Monday September 13","jump-ahmed","56.21","1","HD#1: 500 GB","500","508.08628538344055414199829102"
"Monday September 13","Misr-ERPDEVDB","342.36","1","HD#1: 2355.20 GB","2355.2","2419.3101499928161501884460449"
"Monday September 13","Frank-ADC-01","43.45","1","HD#1: 100 GB","100","116.08654334861785173416137695"
"Monday September 13","Misr-Tableau","122.60","1","HD#1: 150 GB","150","166.08622121810913085937500000"
"Monday September 13","WP-RootCA","114.34","1","HD#1: 100 GB","100","116.08619116898626089096069336"
"Monday September 13","MISR-NFS","11736.40","2","HD#1: 50 GB, HD#2: 13312 GB","13362","13366.085954676382243633270264"
"Monday September 13","Frank-DNS-MGMNT","53.09","2","HD#1: 100 GB, HD#2: 50 GB","150","166.08788626175373792648315430"
"Monday September 13","Mis-Additioanal Domain","23.85","1","HD#1: 50 GB","50","54.082205052487552165985107422"
"Monday September 13","Misr-Qatr","530.81","1","HD#1: 500 GB","500","532.09472228214144706726074219"
"Monday September 13","Kayan-Egypt","56.31","1","HD#1: 320 GB","320","336.08512011822313070297241211"
"Monday September 13","Frank-Kbase-Source","299.57","2","HD#1: 100 GB, HD#2: 1024 GB","1124","1140.0864082723855972290039063"
"Monday September 13","Misr-MTBIDEVAPP","146.97","2","HD#1: 500 GB, HD#2: 10 GB","510","580.10238663479685783386230469"
"Monday September 13","Misr-MagentoDBLoad","19.68","1","HD#1: 128 GB","128","136.09401608165353536605834961"
"Monday September 13","esxi1","29.57","1","HD#1: 500 GB","500","520.09352144505828619003295898"
"Monday September 13","Frank-tools01.Roaya.loc_replica","70.95","1","HD#1: 500.00 GB","500","596.15814815275371074676513672"
"Monday September 13","Frank-OfficeOnline01","119.93","1","HD#1: 100 GB","100","125.08832435868680477142333984"
"Monday September 13","WP-Messanger-Centos .73-copy","23.68","1","HD#1: 1024 GB","1024","1032.2136428141966462135314942"
"Monday September 13","J-S-Peter","116.09","1","HD#1: 100 GB","100","116.08642904274165630340576172"
