"Date","VMName","UsedDiskSpaceGB","HardDiskCount","HardDiskData","TotalDiskSpaceGB","ProvisionedSpaceGB"
"Monday August 23","Misr-MagentoDB1","8.09","1","HD#1: 512 GB","512","520.09180541336536407470703125"
"Monday August 23","Misr-MagentoDB2","8.09","1","HD#1: 512 GB","512","520.09180541336536407470703125"
"Monday August 23","Misr-MagentoWeb1","8.09","1","HD#1: 256 GB","256","264.09180541336536407470703125"
"Monday August 23","Frank-Roaya-WebSite","26.26","1","HD#1: 300 GB","300","308.08432731591165065765380859"
"Monday August 23","Frank-WP-WebSite","23.75","1","HD#1: 300 GB","300","308.08427496347576379776000977"
"Monday August 23","Sap Router","24.08","1","HD#1: 20 GB","20","24.081059881485998630523681641"
"Monday August 23","Misr-MagentoWeb2","8.09","1","HD#1: 256 GB","256","264.09180541336536407470703125"
"Monday August 23","Solex-demo-ectr","584.71","6","HD#1: 70 GB, HD#2: 250 GB, HD#3: 40 GB, HD#4: 20 GB, HD#5: 20 GB, HD#6: 450 GB","850","850.1012491825968027114868164"
"Monday August 23","Cloud Connector","24.08","1","HD#1: 20 GB","20","24.081350489519536495208740234"
"Monday August 23","SOLEX-SOLMAN-JAVA","123.16","1","HD#1: 300 GB","300","332.06113197561353445053100586"
"Monday August 23","test sophos","160.92","1","HD#1: 200 GB","200","208.08634327724575996398925781"
"Monday August 23","ALFA-DAXRPT-COPY","324.80","1","HD#1: 650 GB","650","845.6054955199360847473144531"
"Monday August 23","Jump-server-Abdo","165.03","1","HD#1: 500 GB","500","516.08665340859442949295043945"
"Monday August 23","Mis-SAP-H-DB","1781.44","3","HD#1: 2500 GB, HD#2: 1843.20 GB, HD#3: 1843.20 GB","6186.4","6536.5381374675780534744262695"
"Monday August 23","MISR-TSMS","55.28","1","HD#1: 60 GB","60","68.086053153499960899353027344"
"Monday August 23","Jump-Server-Moataz","27.42","1","HD#1: 100 GB","100","116.08621149137616157531738282"
"Monday August 23","Mis-Prod-APP-copy","441.62","3","HD#1: 100 GB, HD#2: 200 GB, HD#3: 1748 GB","2048","2336.3965321099385619163513183"
"Monday August 23","Misr-ERPPRDDB","2173.70","1","HD#1: 3072 GB","3072","3914.3841132065281271934509278"
"Monday August 23","RADUIS-Server","31.51","1","HD#1: 100 GB","100","108.08757294341921806335449219"
"Monday August 23","Mis-CAR-PRD APP Server","95.17","1","HD#1: 2048 GB","2048","2080.0944705298170447349548340"
"Monday August 23","frank-d35","4435.35","6","HD#1: 200 GB, HD#2: 2048 GB, HD#3: 2048 GB, HD#4: 2048 GB, HD#5: 2048 GB, HD#6: 200 GB","8592","8616.094217114150524139404297"
"Monday August 23","sofos_virtual_vm8","20.10","2","HD#1: 16 GB, HD#2: 80 GB","96","100.07935119420289993286132813"
"Monday August 23","el batal crm","156.40","1","HD#1: 340 GB","340","454.24751798342913389205932617"
"Monday August 23","AWS-SMS-Connector","299.00","5","HD#1: 16 GB, HD#2: 8 GB, HD#3: 4 GB, HD#4: 250 GB, HD#5: 21.00 GB","299","301.19339371100068092346191406"
"Monday August 23","Mis-Manage","59.60","2","HD#1: 50 GB, HD#2: 500 GB","550","554.08085631579160690307617188"
"Monday August 23","MIS-CRM-PRD APP Server","426.53","3","HD#1: 1700 GB, HD#2: 100 GB, HD#3: 200 GB","2000","2096.1413509175181388854980469"
