"Date","VMName","UsedDiskSpaceGB","HardDiskCount","HardDiskData","TotalDiskSpaceGB","ProvisionedSpaceGB"
"Saturday August 7","test sophos","23.94","1","HD#1: 200 GB","200","208.08462756872177124023437500"
"Saturday August 7","ALFA-DAXRPT-COPY","324.80","1","HD#1: 650 GB","650","845.6054955199360847473144531"
"Saturday August 7","Jump-server-Abdo","160.96","1","HD#1: 500 GB","500","516.08654007688164710998535156"
"Saturday August 7","Mis-SAP-H-DB","1629.90","3","HD#1: 2500 GB, HD#2: 1843.20 GB, HD#3: 1843.20 GB","6186.4","6536.5381355183199048042297363"
"Saturday August 7","MISR-TSMS","55.24","1","HD#1: 60 GB","60","68.085888598114252090454101563"
"Saturday August 7","Jump-Server-Moataz","27.45","1","HD#1: 100 GB","100","116.08619717974215745925903321"
"Saturday August 7","Mis-Prod-APP-copy","440.99","3","HD#1: 100 GB, HD#2: 200 GB, HD#3: 1748 GB","2048","2336.3965183487161993980407715"
"Saturday August 7","Misr-ERPPRDDB","2363.05","1","HD#1: 3072 GB","3072","3914.3841095278039574623107911"
"Saturday August 7","RADUIS-Server","29.40","1","HD#1: 100 GB","100","108.08643533475697040557861328"
"Saturday August 7","Mis-CAR-PRD APP Server","95.98","1","HD#1: 2048 GB","2048","2080.0943712228909134864807129"
"Saturday August 7","frank-d35","4434.94","6","HD#1: 200 GB, HD#2: 2048 GB, HD#3: 2048 GB, HD#4: 2048 GB, HD#5: 2048 GB, HD#6: 200 GB","8592","8616.094209169968962669372559"
"Saturday August 7","sofos_virtual_vm8","9.79","2","HD#1: 16 GB, HD#2: 80 GB","96","100.07912352308630943298339844"
"Saturday August 7","el batal crm","137.46","1","HD#1: 340 GB","340","454.24749917630106210708618164"
"Saturday August 7","AWS-SMS-Connector","299.00","5","HD#1: 16 GB, HD#2: 8 GB, HD#3: 4 GB, HD#4: 250 GB, HD#5: 21.00 GB","299","301.19339371100068092346191406"
"Saturday August 7","Mis-Manage","59.64","2","HD#1: 50 GB, HD#2: 500 GB","550","554.08083476312458515167236329"
"Saturday August 7","MIS-CRM-PRD APP Server","426.25","3","HD#1: 1700 GB, HD#2: 100 GB, HD#3: 200 GB","2000","2096.1413504872471094131469727"
"Saturday August 7","VMware vCenter Server Appliance 6.7-Witness","31.13","13","HD#1: 12 GB, HD#2: 1.66 GB, HD#3: 50 GB, HD#4: 100 GB, HD#5: 25 GB, HD#6: 50 GB, HD#7: 25 GB, HD#8: 500 GB, HD#9: 10 GB, HD#10: 25 GB, HD#11: 25 GB, HD#12: 100 GB, HD#13: 200 GB","1123.66","1123.7382860463112592697143555"
"Saturday August 7","centos-kibana","14.16","1","HD#1: 500 GB","500","508.08479174505919218063354493"
"Saturday August 7","EU1FE3113","190.33","1","HD#1: 500 GB","500","532.09505687467753887176513672"
