"Date","VMName","UsedDiskSpaceGB","HardDiskCount","HardDiskData","TotalDiskSpaceGB","ProvisionedSpaceGB"
"Friday September 24","Misr-Newvm","55.33","1","HD#1: 100 GB","100","108.08220507856458425521850586"
"Friday September 24","NFS-Server-Nexcloud","512.09","1","HD#1: 500 GB","500","512.09306322410702705383300781"
"Friday September 24","jump-hamd","17.81","1","HD#1: 300 GB","300","308.08655711077153682708740235"
"Friday September 24","Frank-MBX","43.73","1","HD#1: 100 GB","100","132.21883438434451818466186524"
"Friday September 24","SQL-Server-Solid2","194.61","2","HD#1: 400 GB, HD#2: 300 GB","700","720.09030857402831315994262695"
"Friday September 24","NFS-NEXTCLOUD-01","5.14","1","HD#1: 500 GB","500","508.21346822753548622131347656"
"Friday September 24","Misr-MagentoDB1","27.92","1","HD#1: 512 GB","512","520.09375575743615627288818360"
"Friday September 24","ALFA-DAXRPT-COPY","621.37","1","HD#1: 650 GB","650","666.21318894438445568084716797"
"Friday September 24","EU1FE3110","331.78","1","HD#1: 500 GB","500","532.09565551485866308212280273"
"Friday September 24","Frank-WP-WebSite","44.24","1","HD#1: 300 GB","300","342.59689908847212791442871094"
"Friday September 24","WorldPosta-WebSite","13.23","1","HD#1: 200 GB","200","216.19734254851937294006347656"
"Friday September 24","jump-ahmed","76.77","1","HD#1: 500 GB","500","508.08633967489004135131835938"
"Friday September 24","frank-veeamone","45.44","1","HD#1: 200 GB","200","220.09343068767338991165161132"
"Friday September 24","centos-kibana","14.16","1","HD#1: 500 GB","500","508.08479720726609230041503907"
"Friday September 24","Jump-Server-Karim","197.13","1","HD#1: 700 GB","700","716.0868386328220367431640625"
"Friday September 24","sofos_virtual_vm8","27.03","2","HD#1: 16 GB, HD#2: 80 GB","96","100.07935382239520549774169922"
"Friday September 24","Jump-Server-Moataz","27.44","1","HD#1: 100 GB","100","116.08621545229107141494750977"
"Friday September 24","Mis-Additioanal Domain","23.80","1","HD#1: 50 GB","50","54.082177585922181606292724610"
"Friday September 24","Misr-MTBIDEVAPP","147.01","2","HD#1: 500 GB, HD#2: 10 GB","510","580.10237460024654865264892578"
"Friday September 24","Misr-Web Server-copy","52.17","1","HD#1: 80 GB","80","84.08236681669950485229492188"
"Friday September 24","jump-gabr","216.09","1","HD#1: 200 GB","200","216.08703716564923524856567383"
"Friday September 24","WP-Messanger-DB-WIN .72","31.28","1","HD#1: 500 GB","500","510.21776332240551710128784180"
"Friday September 24","EU1FE3112","381.27","1","HD#1: 500 GB","500","532.09472201764583587646484375"
"Friday September 24","WP-OdOO","14.77","1","HD#1: 200 GB","200","202.19734862167388200759887695"
"Friday September 24","EU1FE3111","301.97","1","HD#1: 500 GB","500","532.09588881395757198333740234"
"Friday September 24","tiba group","11.37","1","HD#1: 500 GB","500","516.22133482713252305984497070"
"Friday September 24","EU1FE9222","750.35","2","HD#1: 500 GB, HD#2: 500 GB","1000","1032.0908567802980542182922363"
"Friday September 24","Misr-CARPRDDB","2216.14","2","HD#1: 10 GB, HD#2: 1800 GB","1810","2216.1422074483707547187805176"
"Friday September 24","EU1FE9444","250.47","2","HD#1: 500 GB, HD#2: 500 GB","1000","1032.0945847481489181518554688"
"Friday September 24","Frank-PST-New01","5499.45","3","HD#1: 150 GB, HD#2: 2048 GB, HD#3: 5120 GB","7318","7334.0867955265566706657409668"
"Friday September 24","ERP-DEV-sQmN","65.66","1","HD#1: 300 GB","300","324.21219908073544502258300781"
