"Date","VMName","UsedDiskSpaceGB","HardDiskCount","HardDiskData","TotalDiskSpaceGB","ProvisionedSpaceGB"
"Wednesday September 1","IGI-Testing1","52.08","1","HD#1: 50 GB","50","52.078360608778893947601318359"
"Wednesday September 1","IGI-AX DB","46.77","1","HD#1: 200 GB","200","202.08165407925844192504882813"
"Wednesday September 1","Elbatal-newcrm","21.69","1","HD#1: 170 GB","170","186.08503157272934913635253907"
"Wednesday September 1","Misr-TestDB","9.43","1","HD#1: 100 GB","100","104.08116887696087360382080078"
"Wednesday September 1","Misr-MagentoDB1","25.32","1","HD#1: 512 GB","512","520.09388155210763216018676758"
"Wednesday September 1","Misr-MagentoDB2","24.98","1","HD#1: 512 GB","512","520.09394838102161884307861328"
"Wednesday September 1","Misr-MagentoWeb1","14.31","1","HD#1: 256 GB","256","264.09390922263264656066894532"
"Wednesday September 1","Frank-Roaya-WebSite","24.42","1","HD#1: 300 GB","300","308.08489980269223451614379882"
"Wednesday September 1","Frank-WP-WebSite","44.09","1","HD#1: 300 GB","300","342.59607440978288650512695313"
"Wednesday September 1","Sap Router","24.08","1","HD#1: 20 GB","20","24.081061940640211105346679687"
"Wednesday September 1","Misr-MagentoWeb2","16.43","1","HD#1: 256 GB","256","264.09316156338900327682495118"
"Wednesday September 1","Solex-demo-ectr","584.73","6","HD#1: 70 GB, HD#2: 250 GB, HD#3: 40 GB, HD#4: 20 GB, HD#5: 20 GB, HD#6: 450 GB","850","850.1012672567740082740783691"
"Wednesday September 1","Cloud Connector","24.08","1","HD#1: 20 GB","20","24.081352472305297851562500000"
"Wednesday September 1","SOLEX-SOLMAN-JAVA","123.19","1","HD#1: 300 GB","300","332.06113431602716445922851563"
"Wednesday September 1","test sophos","189.19","2","HD#1: 200 GB, HD#2: 40 GB","240","248.21419872902333736419677734"
"Wednesday September 1","ALFA-DAXRPT-COPY","520.20","1","HD#1: 650 GB","650","1041.0056809103116393089294434"
"Wednesday September 1","Jump-server-Abdo","163.43","1","HD#1: 500 GB","500","516.08620738890022039413452148"
"Wednesday September 1","Mis-SAP-H-DB","1847.40","3","HD#1: 2500 GB, HD#2: 1843.20 GB, HD#3: 1843.20 GB","6186.4","6536.5381398899480700492858886"
"Wednesday September 1","MISR-TSMS","54.70","1","HD#1: 60 GB","60","68.086240064352750778198242188"
"Wednesday September 1","Jump-Server-Moataz","27.42","1","HD#1: 100 GB","100","116.08623844105750322341918946"
"Wednesday September 1","Mis-Prod-APP-copy","2295.73","3","HD#1: 100 GB, HD#2: 200 GB, HD#3: 1748 GB","2048","2304.1424967218190431594848632"
"Wednesday September 1","Misr-ERPPRDDB","3513.06","1","HD#1: 3072 GB","3072","3772.1784997479990124702453614"
"Wednesday September 1","RADUIS-Server","31.54","1","HD#1: 100 GB","100","108.08820263389497995376586914"
"Wednesday September 1","Mis-CAR-PRD APP Server","95.24","1","HD#1: 2048 GB","2048","2080.0944727314636111259460449"
"Wednesday September 1","sofos_virtual_vm8","23.38","2","HD#1: 16 GB, HD#2: 80 GB","96","100.07935311459004878997802734"
"Wednesday September 1","el batal crm","164.40","1","HD#1: 340 GB","340","454.24778178427368402481079101"
"Wednesday September 1","AWS-SMS-Connector","299.00","5","HD#1: 16 GB, HD#2: 8 GB, HD#3: 4 GB, HD#4: 250 GB, HD#5: 21.00 GB","299","301.19339378457516431808471679"
"Wednesday September 1","Mis-Manage","60.04","2","HD#1: 50 GB, HD#2: 500 GB","550","554.08060676325112581253051758"
"Wednesday September 1","MIS-CRM-PRD APP Server","426.75","3","HD#1: 1700 GB, HD#2: 100 GB, HD#3: 200 GB","2000","2096.1413560397922992706298828"
"Wednesday September 1","VMware vCenter Server Appliance 6.7-Witness","31.13","13","HD#1: 12 GB, HD#2: 1.66 GB, HD#3: 50 GB, HD#4: 100 GB, HD#5: 25 GB, HD#6: 50 GB, HD#7: 25 GB, HD#8: 500 GB, HD#9: 10 GB, HD#10: 25 GB, HD#11: 25 GB, HD#12: 100 GB, HD#13: 200 GB","1123.66","1123.7382884463295340538024902"
"Wednesday September 1","centos-kibana","14.16","1","HD#1: 500 GB","500","508.08479699492454528808593750"
"Wednesday September 1","EU1FE3113","262.52","1","HD#1: 500 GB","500","532.09424164332449436187744140"
"Wednesday September 1","ERP-DEV-sQmN","65.66","1","HD#1: 300 GB","300","324.21219908073544502258300781"
"Wednesday September 1","EU1FE9333","213.70","2","HD#1: 500 GB, HD#2: 500 GB","1000","1032.0938625382259488105773926"
"Wednesday September 1","Frank-ADC-02","39.11","1","HD#1: 100 GB","100","116.08646144345402717590332031"
"Wednesday September 1","WorldPosta-WebSite","13.23","1","HD#1: 200 GB","200","216.19734254851937294006347656"
"Wednesday September 1","tiba group","11.37","1","HD#1: 500 GB","500","516.22133482713252305984497070"
"Wednesday September 1","EU1FE3110","267.15","1","HD#1: 500 GB","500","532.09504430182278156280517578"
"Wednesday September 1","frank-veeamone","44.75","1","HD#1: 200 GB","200","220.09336068760603666305541992"
"Wednesday September 1","Jump-Nada","44.81","1","HD#1: 200 GB","200","208.08661533147096633911132812"
"Wednesday September 1","Jump-Server-MAli","34.89","1","HD#1: 100 GB","100","116.08636731561273336410522461"
"Wednesday September 1","temp-v","200.00","1","HD#1: 200 GB","200","208.21226718183606863021850586"
"Wednesday September 1","Frank-KSE-SQL","66.66","1","HD#1: 250 GB","250","266.08645270299166440963745117"
"Wednesday September 1","shared iso","13.52","1","HD#1: 300 GB","300","308.21294185519218444824218750"
"Wednesday September 1","Jump-Server-Karim","179.44","1","HD#1: 700 GB","700","716.0867532789707183837890625"
"Wednesday September 1","Misr-e-commerce","158.09","1","HD#1: 150 GB","150","158.08582571614533662796020507"
"Wednesday September 1","EU1FE9111","204.74","2","HD#1: 500 GB, HD#2: 500 GB","1000","1032.0919447699561715126037598"
"Wednesday September 1","Misr-CARPRDDB","2216.14","2","HD#1: 10 GB, HD#2: 1800 GB","1810","2216.1421892261132597923278808"
"Wednesday September 1","Developers-VM6-Copy","32.71","1","HD#1: 500 GB","500","516.19584965519607067108154297"
"Wednesday September 1","EU1FE9444","219.85","2","HD#1: 500 GB, HD#2: 500 GB","1000","1032.0941040916368365287780762"
"Wednesday September 1","Frank-PST-New01","4455.51","3","HD#1: 150 GB, HD#2: 2048 GB, HD#3: 5120 GB","7318","7334.0866638161242008209228515"
"Wednesday September 1","EU1FE3111","266.12","1","HD#1: 500 GB","500","532.09517315868288278579711914"
"Wednesday September 1","IGI-AD","15.33","1","HD#1: 32 GB","32","33.081909316591918468475341797"
"Wednesday September 1","MISR-IVENDMC2","73.16","1","HD#1: 100 GB","100","116.09059265349060297012329102"
"Wednesday September 1","vcenter-clone","183.25","13","HD#1: 12 GB, HD#2: 1.66 GB, HD#3: 50 GB, HD#4: 100 GB, HD#5: 25 GB, HD#6: 50 GB, HD#7: 25 GB, HD#8: 500 GB, HD#9: 10 GB, HD#10: 25 GB, HD#11: 25 GB, HD#12: 100 GB, HD#13: 200 GB","1123.66","1171.8930753292515873908996582"
"Wednesday September 1","jump-hamd","17.74","1","HD#1: 300 GB","300","308.08635214809328317642211914"
"Wednesday September 1","jump-wahba","36.12","1","HD#1: 100 GB","100","116.08664267882704734802246094"
"Wednesday September 1","jump-eslam","75.72","1","HD#1: 300 GB","300","308.08647142909467220306396484"
"Wednesday September 1","Misr-Testapp","9.10","1","HD#1: 100 GB","100","104.08168595749884843826293945"
"Wednesday September 1","EventLog-Analyzer","21.13","1","HD#1: 500 GB","500","508.21374985668808221817016602"
"Wednesday September 1","Mis-ERP DEV-PRD APP Server","765.96","2","HD#1: 100 GB, HD#2: 1900 GB","2000","2750.0885594729334115982055664"
"Wednesday September 1","Sama","20.80","1","HD#1: 200 GB","200","208.08607788104563951492309570"
"Wednesday September 1","IGI-AX-app","23.84","1","HD#1: 50 GB","50","52.087059277109801769256591797"
"Wednesday September 1","Frank-ADC-03","39.24","1","HD#1: 100 GB","100","116.08612256404012441635131836"
"Wednesday September 1","MIS-CRM-PRD DB Server","628.02","3","HD#1: 100 GB, HD#2: 200 GB, HD#3: 1700 GB","2000","2192.1419442370533943176269531"
"Wednesday September 1","nextcloud-nfs","4.29","1","HD#1: 500 GB","500","508.21238695085048675537109375"
"Wednesday September 1","Misr-Web Server-copy","51.42","1","HD#1: 80 GB","80","84.08262748736888170242309570"
"Wednesday September 1","WP-Messanger-DB-WIN .72","31.28","1","HD#1: 500 GB","500","510.21776332240551710128784180"
"Wednesday September 1","jump-gabr","216.09","1","HD#1: 200 GB","200","216.08685092814266681671142578"
"Wednesday September 1","infected ihpgco Kuwait Windows (ransomware)","69.67","1","HD#1: 250 GB","250","254.21038099657744169235229492"
"Wednesday September 1","MISR-CARQASAPP","198.91","1","HD#1: 1024 GB","1024","1160.1299799969419836997985839"
"Wednesday September 1","Frank-MBX","43.73","1","HD#1: 100 GB","100","132.21883438434451818466186524"
"Wednesday September 1","Misr-Newvm","50.73","1","HD#1: 100 GB","100","108.08214961364865303039550781"
"Wednesday September 1","Misr-SQL-Instance","681.70","1","HD#1: 1024 GB","1024","1280.1478963475674390792846680"
"Wednesday September 1","Office Libre-Production New 1104","155.62","1","HD#1: 160 GB","160","168.19725906196981668472290040"
"Wednesday September 1","Mis-Backup","2211.50","2","HD#1: 60 GB, HD#2: 3072 GB","3132","3140.0953277759253978729248047"
"Wednesday September 1","esxi2","67.99","1","HD#1: 1500 GB","1500","1516.0937886210158467292785645"
"Wednesday September 1","FortiGate","32.00","2","HD#1: 2 GB, HD#2: 30 GB","32","34.191491595469415187835693359"
"Wednesday September 1","WP-Syslog-New","20.90","1","HD#1: 1024 GB","1024","1040.2139665288850665092468262"
"Wednesday September 1","Identity Server-Dev","25.64","1","HD#1: 100 GB","100","106.21060530375689268112182617"
"Wednesday September 1","Real-ip","13.79","1","HD#1: 100 GB","100","116.21298116911202669143676757"
"Wednesday September 1","Frank-RODC-01","44.81","1","HD#1: 100 GB","100","116.08674769103527069091796875"
