"Date","VMName","UsedDiskSpaceGB","HardDiskCount","HardDiskData","TotalDiskSpaceGB","ProvisionedSpaceGB"
"Tuesday August 10","Sap Router","24.08","1","HD#1: 20 GB","20","24.080330783501267433166503906"
"Tuesday August 10","wp-frank-antivirus (DB) - Deep Security","168.01","1","HD#1: 400 GB","400","416.08712221123278141021728515"
"Tuesday August 10","Solex-demo-ectr","584.69","6","HD#1: 70 GB, HD#2: 250 GB, HD#3: 40 GB, HD#4: 20 GB, HD#5: 20 GB, HD#6: 450 GB","850","850.1021726438775658607482910"
"Tuesday August 10","Cloud Connector","24.08","1","HD#1: 20 GB","20","24.080330788157880306243896484"
"Tuesday August 10","SOLEX-SOLMAN-JAVA","117.64","1","HD#1: 300 GB","300","332.06110269762575626373291016"
"Tuesday August 10","test sophos","28.64","1","HD#1: 200 GB","200","208.08572608884423971176147460"
"Tuesday August 10","ALFA-DAXRPT-COPY","324.80","1","HD#1: 650 GB","650","845.6054955199360847473144531"
"Tuesday August 10","Jump-server-Abdo","161.13","1","HD#1: 500 GB","500","516.08654061891138553619384766"
"Tuesday August 10","Mis-SAP-H-DB","1655.04","3","HD#1: 2500 GB, HD#2: 1843.20 GB, HD#3: 1843.20 GB","6186.4","6536.5381357967853546142578125"
"Tuesday August 10","MISR-TSMS","55.23","1","HD#1: 60 GB","60","68.085918687283992767333984375"
"Tuesday August 10","Jump-Server-Moataz","27.45","1","HD#1: 100 GB","100","116.08619745075702667236328125"
"Tuesday August 10","Mis-Prod-APP-copy","441.02","3","HD#1: 100 GB, HD#2: 200 GB, HD#3: 1748 GB","2048","2336.3965273378416895866394043"
"Tuesday August 10","Misr-ERPPRDDB","1836.77","1","HD#1: 3072 GB","3072","3914.3841113848611712455749512"
"Tuesday August 10","RADUIS-Server","29.96","1","HD#1: 100 GB","100","108.08664502203464508056640625"
"Tuesday August 10","Mis-CAR-PRD APP Server","95.36","1","HD#1: 2048 GB","2048","2080.0944476220756769180297852"
"Tuesday August 10","frank-d35","4434.71","6","HD#1: 200 GB, HD#2: 2048 GB, HD#3: 2048 GB, HD#4: 2048 GB, HD#5: 2048 GB, HD#6: 200 GB","8592","8616.094210796058177947998047"
"Tuesday August 10","sofos_virtual_vm8","13.74","2","HD#1: 16 GB, HD#2: 80 GB","96","100.07912373542785644531250000"
"Tuesday August 10","el batal crm","141.96","1","HD#1: 340 GB","340","454.24749981798231601715087890"
"Tuesday August 10","AWS-SMS-Connector","299.00","5","HD#1: 16 GB, HD#2: 8 GB, HD#3: 4 GB, HD#4: 250 GB, HD#5: 21.00 GB","299","301.19339371100068092346191406"
"Tuesday August 10","Mis-Manage","59.62","2","HD#1: 50 GB, HD#2: 500 GB","550","554.08085187617689371109008790"
"Tuesday August 10","MIS-CRM-PRD APP Server","426.27","3","HD#1: 1700 GB, HD#2: 100 GB, HD#3: 200 GB","2000","2096.1413507359102368354797363"
"Tuesday August 10","VMware vCenter Server Appliance 6.7-Witness","31.13","13","HD#1: 12 GB, HD#2: 1.66 GB, HD#3: 50 GB, HD#4: 100 GB, HD#5: 25 GB, HD#6: 50 GB, HD#7: 25 GB, HD#8: 500 GB, HD#9: 10 GB, HD#10: 25 GB, HD#11: 25 GB, HD#12: 100 GB, HD#13: 200 GB","1123.66","1123.7382860463112592697143555"
"Tuesday August 10","S/4HANA1909&HANA2","1274.11","2","HD#1: 200 GB, HD#2: 774 GB","974","1274.1057218518108129501342774"
"Tuesday August 10","centos-kibana","14.16","1","HD#1: 500 GB","500","508.08479174505919218063354493"
"Tuesday August 10","EU1FE3113","195.37","1","HD#1: 500 GB","500","532.09505696501582860946655273"
"Tuesday August 10","ERP-DEV-sQmN","65.66","1","HD#1: 300 GB","300","324.21219908073544502258300781"
"Tuesday August 10","EU1FE9333","176.11","2","HD#1: 500 GB, HD#2: 500 GB","1000","1032.0938211381435394287109375"
"Tuesday August 10","Frank-ADC-02","37.73","1","HD#1: 100 GB","100","116.08666789345443248748779297"
"Tuesday August 10","WorldPosta-WebSite","13.23","1","HD#1: 200 GB","200","216.19734254851937294006347656"
