"Date","VMName","UsedDiskSpaceGB","HardDiskCount","HardDiskData","TotalDiskSpaceGB","ProvisionedSpaceGB"
"Tuesday September 14","clone-nextcloud-dev-new-production","326.37","1","HD#1: 500 GB","500","818.1461503589525818824768066"
"Tuesday September 14","IGI-Testing1","52.08","1","HD#1: 50 GB","50","52.078360891900956630706787109"
"Tuesday September 14","IGI-AX DB","47.49","1","HD#1: 200 GB","200","202.08239628188312053680419922"
"Tuesday September 14","Elbatal-newcrm","55.50","1","HD#1: 170 GB","170","202.08921812940388917922973633"
"Tuesday September 14","Misr-TestDB","9.99","1","HD#1: 100 GB","100","104.08143810927867889404296875"
"Tuesday September 14","Misr-MagentoDB1","26.23","1","HD#1: 512 GB","512","520.09375809878110885620117188"
"Tuesday September 14","Misr-MagentoDB2","25.78","1","HD#1: 512 GB","512","520.09377379901707172393798828"
"Tuesday September 14","Misr-MagentoWeb1","15.44","1","HD#1: 256 GB","256","264.09383809193968772888183594"
"Tuesday September 14","Frank-Roaya-WebSite","24.45","1","HD#1: 300 GB","300","308.08575949165970087051391601"
"Tuesday September 14","Frank-WP-WebSite","44.24","1","HD#1: 300 GB","300","342.59693230688571929931640625"
"Tuesday September 14","Sap Router","24.08","1","HD#1: 20 GB","20","24.081062011420726776123046875"
"Tuesday September 14","Misr-MagentoWeb2","17.66","1","HD#1: 256 GB","256","264.09372393134981393814086914"
"Tuesday September 14","Solex-demo-ectr","590.35","6","HD#1: 70 GB, HD#2: 250 GB, HD#3: 40 GB, HD#4: 20 GB, HD#5: 20 GB, HD#6: 450 GB","850","850.1013183919712901115417480"
"Tuesday September 14","Cloud Connector","24.08","1","HD#1: 20 GB","20","24.081352472305297851562500000"
"Tuesday September 14","SOLEX-SOLMAN-JAVA","123.49","1","HD#1: 300 GB","300","332.06162235792726278305053711"
"Tuesday September 14","test sophos","220.49","2","HD#1: 200 GB, HD#2: 40 GB","240","248.08800061885267496109008789"
"Tuesday September 14","ALFA-DAXRPT-COPY","633.27","1","HD#1: 650 GB","650","666.21661805361509323120117187"
"Tuesday September 14","Jump-server-Abdo","185.07","1","HD#1: 500 GB","500","516.08623902034014463424682617"
"Tuesday September 14","Mis-SAP-H-DB","1174.81","3","HD#1: 2500 GB, HD#2: 1843.20 GB, HD#3: 1843.20 GB","6186.4","6536.5381437027826905250549316"
"Tuesday September 14","MISR-TSMS","55.29","1","HD#1: 60 GB","60","68.086527018807828426361083984"
"Tuesday September 14","Jump-Server-Moataz","27.43","1","HD#1: 100 GB","100","116.08628117386251688003540039"
"Tuesday September 14","Mis-Prod-APP-copy","2293.08","3","HD#1: 100 GB, HD#2: 200 GB, HD#3: 1748 GB","2048","2304.1425471799448132514953613"
"Tuesday September 14","Misr-ERPPRDDB","3513.06","1","HD#1: 3072 GB","3072","3772.1782788485288619995117187"
