"Date","VMName","UsedDiskSpaceGB","HardDiskCount","HardDiskData","TotalDiskSpaceGB","ProvisionedSpaceGB"
"Wednesday August 18","Sap Router","24.08","1","HD#1: 20 GB","20","24.081059669144451618194580078"
"Wednesday August 18","Solex-demo-ectr","584.70","6","HD#1: 70 GB, HD#2: 250 GB, HD#3: 40 GB, HD#4: 20 GB, HD#5: 20 GB, HD#6: 450 GB","850","850.1012383177876472473144531"
"Wednesday August 18","Cloud Connector","24.08","1","HD#1: 20 GB","20","24.081350418739020824432373047"
"Wednesday August 18","SOLEX-SOLMAN-JAVA","123.13","1","HD#1: 300 GB","300","332.06112997140735387802124024"
"Wednesday August 18","test sophos","166.78","1","HD#1: 200 GB","200","208.08610313944518566131591796"
"Wednesday August 18","ALFA-DAXRPT-COPY","324.80","1","HD#1: 650 GB","650","845.6054955199360847473144531"
"Wednesday August 18","Jump-server-Abdo","162.99","1","HD#1: 500 GB","500","516.08656701352447271347045898"
"Wednesday August 18","Mis-SAP-H-DB","1727.32","3","HD#1: 2500 GB, HD#2: 1843.20 GB, HD#3: 1843.20 GB","6186.4","6536.5381366321817040443420410"
"Wednesday August 18","MISR-TSMS","55.38","1","HD#1: 60 GB","60","68.085975610651075839996337891"
"Wednesday August 18","Jump-Server-Moataz","27.44","1","HD#1: 100 GB","100","116.08619826380163431167602539"
"Wednesday August 18","Mis-Prod-APP-copy","441.58","3","HD#1: 100 GB, HD#2: 200 GB, HD#3: 1748 GB","2048","2336.3965302715077996253967285"
"Wednesday August 18","Misr-ERPPRDDB","2052.54","1","HD#1: 3072 GB","3072","3914.3841122202575206756591797"
"Wednesday August 18","RADUIS-Server","30.89","1","HD#1: 100 GB","100","108.08720830827951431274414062"
"Wednesday August 18","Mis-CAR-PRD APP Server","95.18","1","HD#1: 2048 GB","2048","2080.0944657223299145698547363"
"Wednesday August 18","frank-d35","4435.42","6","HD#1: 200 GB, HD#2: 2048 GB, HD#3: 2048 GB, HD#4: 2048 GB, HD#5: 2048 GB, HD#6: 200 GB","8592","8616.094213531352579593658447"
"Wednesday August 18","sofos_virtual_vm8","16.57","2","HD#1: 16 GB, HD#2: 80 GB","96","100.07935076951980590820312500"
"Wednesday August 18","el batal crm","149.95","1","HD#1: 340 GB","340","454.24751353543251752853393554"
"Wednesday August 18","AWS-SMS-Connector","299.00","5","HD#1: 16 GB, HD#2: 8 GB, HD#3: 4 GB, HD#4: 250 GB, HD#5: 21.00 GB","299","301.19339371100068092346191406"
"Wednesday August 18","Mis-Manage","59.65","2","HD#1: 50 GB, HD#2: 500 GB","550","554.08085447736084461212158204"
"Wednesday August 18","MIS-CRM-PRD APP Server","426.40","3","HD#1: 1700 GB, HD#2: 100 GB, HD#3: 200 GB","2000","2096.1413507359102368354797363"
"Wednesday August 18","VMware vCenter Server Appliance 6.7-Witness","31.13","13","HD#1: 12 GB, HD#2: 1.66 GB, HD#3: 50 GB, HD#4: 100 GB, HD#5: 25 GB, HD#6: 50 GB, HD#7: 25 GB, HD#8: 500 GB, HD#9: 10 GB, HD#10: 25 GB, HD#11: 25 GB, HD#12: 100 GB, HD#13: 200 GB","1123.66","1123.7382860463112592697143555"
"Wednesday August 18","centos-kibana","14.16","1","HD#1: 500 GB","500","508.08479174505919218063354493"
"Wednesday August 18","EU1FE3113","224.19","1","HD#1: 500 GB","500","532.09505870938301086425781250"
"Wednesday August 18","ERP-DEV-sQmN","65.66","1","HD#1: 300 GB","300","324.21219908073544502258300781"
