"Date","VMName","UsedDiskSpaceGB","HardDiskCount","HardDiskData","TotalDiskSpaceGB","ProvisionedSpaceGB"
"Monday August 16","Sap Router","24.08","1","HD#1: 20 GB","20","24.081058607436716556549072266"
"Monday August 16","Solex-demo-ectr","584.70","6","HD#1: 70 GB, HD#2: 250 GB, HD#3: 40 GB, HD#4: 20 GB, HD#5: 20 GB, HD#6: 450 GB","850","850.1021855287253856658935547"
"Monday August 16","Cloud Connector","24.08","1","HD#1: 20 GB","20","24.081349144689738750457763672"
"Monday August 16","SOLEX-SOLMAN-JAVA","123.08","1","HD#1: 300 GB","300","332.06111767329275608062744141"
"Monday August 16","test sophos","166.05","1","HD#1: 200 GB","200","208.08610274270176887512207031"
"Monday August 16","ALFA-DAXRPT-COPY","324.80","1","HD#1: 650 GB","650","845.6054955199360847473144531"
"Monday August 16","Jump-server-Abdo","160.81","1","HD#1: 500 GB","500","516.08656665217131376266479492"
"Monday August 16","Mis-SAP-H-DB","1708.49","3","HD#1: 2500 GB, HD#2: 1843.20 GB, HD#3: 1843.20 GB","6186.4","6536.5381366321817040443420410"
"Monday August 16","MISR-TSMS","55.30","1","HD#1: 60 GB","60","68.085952598601579666137695313"
"Monday August 16","Jump-Server-Moataz","27.45","1","HD#1: 100 GB","100","116.08619808312505483627319336"
"Monday August 16","Mis-Prod-APP-copy","441.32","3","HD#1: 100 GB, HD#2: 200 GB, HD#3: 1748 GB","2048","2336.3965297145769000053405762"
"Monday August 16","Misr-ERPPRDDB","1986.73","1","HD#1: 3072 GB","3072","3914.3841119417920708656311036"
"Monday August 16","RADUIS-Server","30.83","1","HD#1: 100 GB","100","108.08706866391003131866455078"
"Monday August 16","Mis-CAR-PRD APP Server","95.09","1","HD#1: 2048 GB","2048","2080.0944595960900187492370606"
"Monday August 16","frank-d35","4434.77","6","HD#1: 200 GB, HD#2: 2048 GB, HD#3: 2048 GB, HD#4: 2048 GB, HD#5: 2048 GB, HD#6: 200 GB","8592","8616.094212868250906467437744"
"Monday August 16","sofos_virtual_vm8","16.28","2","HD#1: 16 GB, HD#2: 80 GB","96","100.07935076951980590820312500"
"Monday August 16","el batal crm","147.53","1","HD#1: 340 GB","340","454.24750158004462718963623047"
"Monday August 16","AWS-SMS-Connector","299.00","5","HD#1: 16 GB, HD#2: 8 GB, HD#3: 4 GB, HD#4: 250 GB, HD#5: 21.00 GB","299","301.19339371100068092346191406"
"Monday August 16","Mis-Manage","59.62","2","HD#1: 50 GB, HD#2: 500 GB","550","554.08085375837981700897216797"
"Monday August 16","MIS-CRM-PRD APP Server","426.32","3","HD#1: 1700 GB, HD#2: 100 GB, HD#3: 200 GB","2000","2096.1413507359102368354797363"
"Monday August 16","VMware vCenter Server Appliance 6.7-Witness","31.13","13","HD#1: 12 GB, HD#2: 1.66 GB, HD#3: 50 GB, HD#4: 100 GB, HD#5: 25 GB, HD#6: 50 GB, HD#7: 25 GB, HD#8: 500 GB, HD#9: 10 GB, HD#10: 25 GB, HD#11: 25 GB, HD#12: 100 GB, HD#13: 200 GB","1123.66","1123.7382860463112592697143555"
"Monday August 16","S/4HANA1909&HANA2","1274.01","2","HD#1: 200 GB, HD#2: 774 GB","974","1574.2257674094289541244506836"
"Monday August 16","centos-kibana","14.16","1","HD#1: 500 GB","500","508.08479174505919218063354493"
"Monday August 16","EU1FE3113","215.74","1","HD#1: 500 GB","500","532.09505842532962560653686523"
"Monday August 16","ERP-DEV-sQmN","65.66","1","HD#1: 300 GB","300","324.21219908073544502258300781"
"Monday August 16","EU1FE9333","188.17","2","HD#1: 500 GB, HD#2: 500 GB","1000","1032.0938456598669290542602539"
"Monday August 16","Frank-ADC-02","38.56","1","HD#1: 100 GB","100","116.08667074702680110931396484"
"Monday August 16","WorldPosta-WebSite","13.23","1","HD#1: 200 GB","200","216.19734254851937294006347656"
"Monday August 16","tiba group","27.29","1","HD#1: 500 GB","500","516.09355049487203359603881836"
"Monday August 16","EU1FE3110","216.59","1","HD#1: 500 GB","500","532.09493199456483125686645508"
"Monday August 16","frank-veeamone","44.71","1","HD#1: 200 GB","200","220.09334417339414358139038086"
"Monday August 16","Jump-Nada","43.22","1","HD#1: 200 GB","200","208.08656575623899698257446289"
"Monday August 16","Jump-Server-MAli","34.82","1","HD#1: 100 GB","100","116.08635801263153553009033204"
"Monday August 16","temp-v","200.00","1","HD#1: 200 GB","200","208.21226718183606863021850586"
"Monday August 16","Frank-KSE-SQL","66.60","1","HD#1: 250 GB","250","266.08639943785965442657470703"
"Monday August 16","shared iso","13.52","1","HD#1: 300 GB","300","308.21294178161770105361938476"
"Monday August 16","Jump-Server-Karim","182.19","1","HD#1: 700 GB","700","716.08673496544361114501953125"
"Monday August 16","Misr-e-commerce","158.09","1","HD#1: 150 GB","150","158.08582243323326110839843750"
"Monday August 16","EU1FE9111","178.62","2","HD#1: 500 GB, HD#2: 500 GB","1000","1032.0919156214222311973571778"
"Monday August 16","Misr-CARPRDDB","2216.14","2","HD#1: 10 GB, HD#2: 1800 GB","1810","2216.1421101447194814682006836"
"Monday August 16","Developers-VM6-Copy","32.71","1","HD#1: 500 GB","500","516.19584958162158727645874024"
"Monday August 16","EU1FE9444","192.77","2","HD#1: 500 GB, HD#2: 500 GB","1000","1032.0940749878063797950744629"
"Monday August 16","Frank-PST-New01","6666.20","3","HD#1: 150 GB, HD#2: 2048 GB, HD#3: 5120 GB","7318","7334.0866597546264529228210449"
"Monday August 16","EU1FE3111","217.83","1","HD#1: 500 GB","500","532.09506524074822664260864258"
"Monday August 16","MISR-IVENDMC2","60.59","1","HD#1: 100 GB","100","116.09054384380578994750976562"
"Monday August 16","vcenter-clone","183.25","13","HD#1: 12 GB, HD#2: 1.66 GB, HD#3: 50 GB, HD#4: 100 GB, HD#5: 25 GB, HD#6: 50 GB, HD#7: 25 GB, HD#8: 500 GB, HD#9: 10 GB, HD#10: 25 GB, HD#11: 25 GB, HD#12: 100 GB, HD#13: 200 GB","1123.66","1171.8930752556771039962768555"
"Monday August 16","jump-hamd","17.66","1","HD#1: 300 GB","300","308.08478080760687589645385742"
"Monday August 16","jump-wahba","35.85","1","HD#1: 100 GB","100","116.08659816998988389968872070"
"Monday August 16","jump-eslam","68.09","1","HD#1: 300 GB","300","308.08624480385333299636840820"
"Monday August 16","EventLog-Analyzer","21.13","1","HD#1: 500 GB","500","508.21374978311359882354736328"
"Monday August 16","Mis-ERP DEV-PRD APP Server","765.39","2","HD#1: 100 GB, HD#2: 1900 GB","2000","2750.0885570086538791656494140"
"Monday August 16","Sama","20.75","1","HD#1: 200 GB","200","208.08607325609773397445678711"
"Monday August 16","Frank-ADC-03","38.70","1","HD#1: 100 GB","100","116.08657206874340772628784180"
"Monday August 16","MIS-CRM-PRD DB Server","627.79","3","HD#1: 100 GB, HD#2: 200 GB, HD#3: 1700 GB","2000","2192.1419386453926563262939453"
"Monday August 16","nextcloud-nfs","4.29","1","HD#1: 500 GB","500","508.21238687727600336074829102"
"Monday August 16","Misr-Web Server-copy","51.24","1","HD#1: 80 GB","80","84.08270780555903911590576172"
"Monday August 16","WP-Messanger-DB-WIN .72","31.28","1","HD#1: 500 GB","500","510.21776332240551710128784180"
"Monday August 16","jump-gabr","216.09","1","HD#1: 200 GB","200","216.08684195578098297119140625"
"Monday August 16","infected ihpgco Kuwait Windows (ransomware)","69.67","1","HD#1: 250 GB","250","254.21037761401385068893432617"
"Monday August 16","MISR-CARQASAPP","198.97","1","HD#1: 1024 GB","1024","1160.1299760760739445686340332"
"Monday August 16","Frank-MBX","75.80","1","HD#1: 100 GB","100","132.09107118193060159683227539"
"Monday August 16","Misr-Newvm","47.13","1","HD#1: 100 GB","100","108.08210677932947874069213867"
"Monday August 16","Misr-SQL-Instance","816.06","1","HD#1: 1024 GB","1024","1280.1478660348802804946899414"
"Monday August 16","Office Libre-Production New 1104","34.13","1","HD#1: 160 GB","160","195.18874401971697807312011719"
"Monday August 16","Mis-Backup","2185.54","2","HD#1: 60 GB, HD#2: 3072 GB","3132","3140.0979236448183655738830567"
"Monday August 16","esxi2","63.67","1","HD#1: 1000 GB","1000","1016.0929236616939306259155274"
"Monday August 16","FortiGate","32.00","2","HD#1: 2 GB, HD#2: 30 GB","32","34.191491521894931793212890625"
"Monday August 16","WP-Syslog-New","20.90","1","HD#1: 1024 GB","1024","1040.2139664553105831146240235"
"Monday August 16","Identity Server-Dev","25.64","1","HD#1: 100 GB","100","106.21060530375689268112182617"
"Monday August 16","Real-ip","13.79","1","HD#1: 100 GB","100","116.21298116911202669143676757"
"Monday August 16","Frank-RODC-01","43.75","1","HD#1: 100 GB","100","116.08674178365617990493774414"
"Monday August 16","SQL-Server-Solid","215.65","2","HD#1: 450 GB, HD#2: 300 GB","750","768.09518359135836362838745118"
"Monday August 16","J-S-Hamd","10.41","1","HD#1: 100 GB","100","116.21309081837534904479980469"
"Monday August 16","HAProxy","7.84","1","HD#1: 300 GB","300","323.91443652287125587463378907"
"Monday August 16","EU100S602","50.70","1","HD#1: 200 GB","200","216.08608061354607343673706055"
"Monday August 16","sandbox","19.93","1","HD#1: 300 GB","300","316.21816515736281871795654296"
"Monday August 16","Mis-Winsows2012R2","865.05","4","HD#1: 150 GB, HD#2: 200 GB, HD#3: 700 GB, HD#4: 2048 GB","3098","3188.1206074934452772140502930"
"Monday August 16","WP-Frank-Database3","400.00","1","HD#1: 400 GB","400","416.21424897480756044387817383"
"Monday August 16","NFS-NEXTCLOUD-01","5.14","1","HD#1: 500 GB","500","508.21346822753548622131347656"
"Monday August 16","MISR-SAP-CARDB-copy","1017.62","1","HD#1: 2048 GB","2048","2176.1419390020892024040222168"
"Monday August 16","ihpgco Kuwait Windows - Backup(new)","162.68","1","HD#1: 250 GB","250","254.08276701532304286956787109"
"Monday August 16","SolarWind-SAM","127.75","2","HD#1: 100 GB, HD#2: 200 GB","300","431.42869572713971138000488282"
"Monday August 16","jump-ahmed","55.97","1","HD#1: 500 GB","500","508.08642992842942476272583008"
"Monday August 16","Misr-ERPDEVDB","1662.43","1","HD#1: 2355.20 GB","2355.2","2925.3761410377919673919677734"
"Monday August 16","Frank-ADC-01","39.09","1","HD#1: 100 GB","100","116.08646888285875320434570312"
"Monday August 16","Misr-Tableau","119.49","1","HD#1: 150 GB","150","166.08620633184909820556640625"
"Monday August 16","WP-RootCA","60.58","1","HD#1: 100 GB","100","146.38405177928507328033447266"
"Monday August 16","MISR-NFS","11735.62","2","HD#1: 50 GB, HD#2: 13312 GB","13362","13366.085850878618657588958740"
"Monday August 16","Frank-DNS-MGMNT","50.64","2","HD#1: 100 GB, HD#2: 50 GB","150","166.08798879291862249374389648"
"Monday August 16","Mis-Additioanal Domain","23.64","1","HD#1: 50 GB","50","54.082172025926411151885986328"
"Monday August 16","Misr-Qatr","185.75","1","HD#1: 500 GB","500","655.92287971731275320053100586"
"Monday August 16","Frank-Kbase-Source","298.31","2","HD#1: 100 GB, HD#2: 1024 GB","1124","1140.0864394661039113998413086"
"Monday August 16","Misr-MTBIDEVAPP","216.76","2","HD#1: 500 GB, HD#2: 10 GB","510","719.04421534761786460876464843"
"Monday August 16","Frank-MBM-D36","248.27","2","HD#1: 200 GB, HD#2: 200 GB","400","424.09423296153545379638671875"
"Monday August 16","esxi1","29.42","1","HD#1: 400 GB","400","420.09351038094609975814819336"
"Monday August 16","Frank-tools01.Roaya.loc_replica","70.95","1","HD#1: 500.00 GB","500","596.15814807917922735214233399"
"Monday August 16","Frank-OfficeOnline01","148.18","1","HD#1: 100 GB","100","217.07301525026559829711914062"
"Monday August 16","WP-Messanger-Centos .73-copy","23.68","1","HD#1: 1024 GB","1024","1032.2136428141966462135314942"
"Monday August 16","J-S-Peter","116.09","1","HD#1: 100 GB","100","116.08654929045587778091430664"
"Monday August 16","MISR-SAP-CARAPP","115.90","1","HD#1: 2048 GB","2048","2112.1021954519674181938171387"
"Monday August 16","SQL-Server-Solid2","298.63","2","HD#1: 400 GB, HD#2: 300 GB","700","720.09056849218904972076416016"
"Monday August 16","Frank-OfficeOnline02","107.49","1","HD#1: 100 GB","100","179.63227319344878196716308593"
"Monday August 16","Frank-Wsus-new","323.16","2","HD#1: 80 GB, HD#2: 500 GB","580","600.08624971378594636917114258"
"Monday August 16","Frank-EventLog","3093.51","1","HD#1: 4024 GB","4024","4032.0863997181877493858337403"
"Monday August 16","DAXRDS-yhsv-Copy","144.14","1","HD#1: 250 GB","250","367.95276076067239046096801758"
"Monday August 16","Mis-Solman Server","626.97","3","HD#1: 100 GB, HD#2: 200 GB, HD#3: 1800 GB","2100","2132.0944313686341047286987304"
"Monday August 16","Misr-CARPRDAPP","974.11","2","HD#1: 10 GB, HD#2: 800 GB","810","974.1141334036365151405334473"
"Monday August 16","EU1FE3112","222.78","1","HD#1: 500 GB","500","532.09547806158661842346191406"
"Monday August 16","EU1FE9222","694.35","2","HD#1: 500 GB, HD#2: 500 GB","1000","1032.0903621222823858261108398"
"Monday August 16","Misr-ENTERPRISESRV","1074.11","1","HD#1: 1024 GB","1024","1074.1113781556487083435058594"
"Monday August 16","Frank-Trend2019-DEV","47.08","1","HD#1: 500 GB","500","508.21393117867410182952880860"
"Monday August 16","EU1OOS601","29.64","1","HD#1: 200 GB","200","216.0860700188204646110534668"
"Monday August 16","next-cloud-NFS-server","56.95","1","HD#1: 500 GB","500","552.46207548957318067550659179"
"Monday August 16","Mis-CAR-PRD DB Server","748.00","1","HD#1: 2048 GB","2048","2176.1419944819062948226928711"
"Monday August 16","PowerEye","34.93","1","HD#1: 100 GB","100","108.08633858989924192428588867"
"Monday August 16","centos-block-storage","14354.21","2","HD#1: 500 GB, HD#2: 14336 GB","14836","14848.088196247816085815429687"
"Monday August 16","MISR-MTBIDEVDB","1849.96","2","HD#1: 1300 GB, HD#2: 10 GB","1310","2176.2145230211317539215087891"
"Monday August 16","vROps-Tenant-App-for-vCD-2.3.0.33067-14826907","20.62","3","HD#1: 12 GB, HD#2: 60 GB, HD#3: 15 GB","87","95.08141239546239376068115234"
"Monday August 16","MISR-CARQASDB","914.78","1","HD#1: 2048 GB","2048","2168.1377378609031438827514648"
"Monday August 16","Frank-ADC-04","39.85","1","HD#1: 100 GB","100","116.08604429103434085845947266"
"Monday August 16","Mis-ERP DEV-PRD DB Server","741.26","3","HD#1: 150 GB, HD#2: 200 GB, HD#3: 2048 GB","2398","2960.1195088708773255348205566"
"Monday August 16","Misr-ERPQASDB","3741.67","1","HD#1: 3072 GB","3072","6696.7742174435406923294067383"
"Monday August 16","Misr-PIPRD","2070.11","2","HD#1: 10 GB, HD#2: 1900 GB","1910","2070.1099101528525352478027343"
"Monday August 16","WP-OdOO","14.77","1","HD#1: 200 GB","200","202.19734862167388200759887695"
"Monday August 16","VMware vCenter Server Appliance 6.7-Passive","340.57","13","HD#1: 12 GB, HD#2: 1.66 GB, HD#3: 50 GB, HD#4: 100 GB, HD#5: 25 GB, HD#6: 50 GB, HD#7: 25 GB, HD#8: 500 GB, HD#9: 10 GB, HD#10: 25 GB, HD#11: 25 GB, HD#12: 100 GB, HD#13: 200 GB","1123.66","1386.9523336896672844886779785"
"Monday August 16","Frank-OpenManage_Integration","85.98","1","HD#1: 85.98 GB","85.98","94.27992169093340635299682618"
"Monday August 16","Frank-SQL-2019","408.09","1","HD#1: 400 GB","400","408.08638512436300516128540039"
"Monday August 16","Diyaa-LAB","666.09","1","HD#1: 650 GB","650","666.08641351386904716491699219"
"Monday August 16","replaymanager","240.10","3","HD#1: 40 GB, HD#2: 200 GB, HD#3: 300 GB","540","552.22227023448795080184936524"
"Monday August 16","Jump-Server-Tawfik","79.67","1","HD#1: 100 GB","100","120.09404342249035835266113282"
"Monday August 16","EX-04","728.10","1","HD#1: 600 GB","600","728.10271059907972812652587890"
"Monday August 16","Frank-DC02","172.09","1","HD#1: 140 GB","140","172.09433576837182044982910157"
"Monday August 16","Exchange-DEV","520.19","2","HD#1: 500 GB, HD#2: 150 GB","650","670.09446561615914106369018554"
"Monday August 16","Misr-Router-02","43.93","1","HD#1: 60 GB","60","80.09760561585426330566406250"
