"Date","VMName","UsedDiskSpaceGB","HardDiskCount","HardDiskData","TotalDiskSpaceGB","ProvisionedSpaceGB"
"Monday October 11","Madkour-Sharepoint-01","42.52","1","HD#1: 200 GB","200","232.09279140364378690719604492"
"Monday October 11","Madkour-Exchange-01","42.55","1","HD#1: 200 GB","200","232.09254318568855524063110351"
"Monday October 11","EL-DoctorFortiGate-VM64","7.54","2","HD#1: 2 GB, HD#2: 100 GB","102","106.08575280010700225830078125"
"Monday October 11","solex-S4-HANA-R5OJ-9/29","1882.13","2","HD#1: 200 GB, HD#2: 774 GB","974","2404.1134274667128920555114746"
"Monday October 11","Diyaa-Lap","67.10","1","HD#1: 100 GB","100","116.08515579253435134887695312"
"Monday October 11","Misr-Newvm","54.61","1","HD#1: 100 GB","100","108.08220618218183517456054688"
"Monday October 11","NFS-Server-Nexcloud","512.09","1","HD#1: 500 GB","500","512.09306336566805839538574218"
"Monday October 11","jump-hamd","17.83","1","HD#1: 300 GB","300","308.08647781517356634140014649"
"Monday October 11","Frank-MBX","43.73","1","HD#1: 100 GB","100","132.21883438434451818466186524"
"Monday October 11","NFS-NEXTCLOUD-01","5.14","1","HD#1: 500 GB","500","508.21346822753548622131347656"
"Monday October 11","Misr-MagentoDB1","28.05","1","HD#1: 512 GB","512","520.09376412816345691680908204"
"Monday October 11","ALFA-DAXRPT-COPY","621.37","1","HD#1: 650 GB","650","666.21318894438445568084716797"
"Monday October 11","Frank-WP-WebSite","44.24","1","HD#1: 300 GB","300","342.59691124968230724334716797"
"Monday October 11","WorldPosta-WebSite","13.23","1","HD#1: 200 GB","200","216.19734252709895372390747070"
"Monday October 11","jump-ahmed","71.31","1","HD#1: 500 GB","500","508.08631318062543869018554688"
"Monday October 11","frank-veeamone","45.22","1","HD#1: 200 GB","200","220.09346753265708684921264648"
"Monday October 11","centos-kibana","14.16","1","HD#1: 500 GB","500","508.08479734882712364196777344"
"Monday October 11","Jump-Server-Karim","193.73","1","HD#1: 700 GB","700","716.08689026068896055221557618"
"Monday October 11","sofos_virtual_vm8","30.37","2","HD#1: 16 GB, HD#2: 80 GB","96","100.07937784958630800247192383"
"Monday October 11","Jump-Server-Moataz","27.44","1","HD#1: 100 GB","100","116.08622235711663961410522461"
"Monday October 11","Mis-Additioanal Domain","24.04","1","HD#1: 50 GB","50","54.082167645916342735290527344"
