"Date","VMName","UsedDiskSpaceGB","HardDiskCount","HardDiskData","TotalDiskSpaceGB","ProvisionedSpaceGB"
"Thursday September 23","Misr-Newvm","52.51","1","HD#1: 100 GB","100","108.08222900889813899993896484"
"Thursday September 23","NFS-Server-Nexcloud","512.09","1","HD#1: 500 GB","500","512.09306308254599571228027344"
"Thursday September 23","jump-hamd","17.81","1","HD#1: 300 GB","300","308.08655693009495735168457032"
"Thursday September 23","Frank-MBX","43.73","1","HD#1: 100 GB","100","132.21883438434451818466186524"
"Thursday September 23","SQL-Server-Solid2","194.83","2","HD#1: 400 GB, HD#2: 300 GB","700","720.09030815213918685913085937"
"Thursday September 23","NFS-NEXTCLOUD-01","5.14","1","HD#1: 500 GB","500","508.21346822753548622131347656"
"Thursday September 23","Misr-MagentoDB1","26.86","1","HD#1: 512 GB","512","520.09375556372106075286865235"
"Thursday September 23","ALFA-DAXRPT-COPY","621.37","1","HD#1: 650 GB","650","666.21318894438445568084716797"
"Thursday September 23","EU1FE3110","329.04","1","HD#1: 500 GB","500","532.09564978443086147308349609"
"Thursday September 23","Frank-WP-WebSite","44.24","1","HD#1: 300 GB","300","342.59689908847212791442871094"
"Thursday September 23","WorldPosta-WebSite","13.23","1","HD#1: 200 GB","200","216.19734254851937294006347656"
"Thursday September 23","jump-ahmed","76.65","1","HD#1: 500 GB","500","508.08633932843804359436035156"
"Thursday September 23","frank-veeamone","45.51","1","HD#1: 200 GB","200","220.09343059733510017395019531"
"Thursday September 23","centos-kibana","14.16","1","HD#1: 500 GB","500","508.08479720726609230041503907"
"Thursday September 23","Jump-Server-Karim","197.05","1","HD#1: 700 GB","700","716.08683819975703954696655274"
"Thursday September 23","sofos_virtual_vm8","26.30","2","HD#1: 16 GB, HD#2: 80 GB","96","100.07935382239520549774169922"
"Thursday September 23","Jump-Server-Moataz","27.44","1","HD#1: 100 GB","100","116.08621513843536376953125000"
"Thursday September 23","Mis-Additioanal Domain","23.80","1","HD#1: 50 GB","50","54.082177254371345043182373047"
"Thursday September 23","Misr-MTBIDEVAPP","147.01","2","HD#1: 500 GB, HD#2: 10 GB","510","580.10237432457506656646728515"
"Thursday September 23","Misr-Web Server-copy","52.24","1","HD#1: 80 GB","80","84.08236654289066791534423828"
"Thursday September 23","jump-gabr","216.09","1","HD#1: 200 GB","200","216.08698618877679109573364258"
"Thursday September 23","WP-Messanger-DB-WIN .72","31.28","1","HD#1: 500 GB","500","510.21776332240551710128784180"
"Thursday September 23","EU1FE3112","378.42","1","HD#1: 500 GB","500","532.09472025278955698013305664"
"Thursday September 23","WP-OdOO","14.77","1","HD#1: 200 GB","200","202.19734862167388200759887695"
"Thursday September 23","EU1FE3111","301.59","1","HD#1: 500 GB","500","532.09588473569601774215698242"
"Thursday September 23","tiba group","11.37","1","HD#1: 500 GB","500","516.22133482713252305984497070"
