"Date","VMName","UsedDiskSpaceGB","HardDiskCount","HardDiskData","TotalDiskSpaceGB","ProvisionedSpaceGB"
"Friday August 13","Sap Router","24.08","1","HD#1: 20 GB","20","24.081058253534138202667236328"
"Friday August 13","Solex-demo-ectr","584.69","6","HD#1: 70 GB, HD#2: 250 GB, HD#3: 40 GB, HD#4: 20 GB, HD#5: 20 GB, HD#6: 450 GB","850","850.1021791193634271621704102"
"Friday August 13","Cloud Connector","24.08","1","HD#1: 20 GB","20","24.081348932348191738128662109"
"Friday August 13","SOLEX-SOLMAN-JAVA","123.06","1","HD#1: 300 GB","300","332.06111021619290113449096680"
"Friday August 13","test sophos","113.83","1","HD#1: 200 GB","200","208.08608811907470226287841796"
"Friday August 13","ALFA-DAXRPT-COPY","324.80","1","HD#1: 650 GB","650","845.6054955199360847473144531"
"Friday August 13","Jump-server-Abdo","160.53","1","HD#1: 500 GB","500","516.08656611014157533645629883"
"Friday August 13","Mis-SAP-H-DB","1682.60","3","HD#1: 2500 GB, HD#2: 1843.20 GB, HD#3: 1843.20 GB","6186.4","6536.5381360752508044242858886"
"Friday August 13","MISR-TSMS","55.30","1","HD#1: 60 GB","60","68.085941377095878124237060547"
"Friday August 13","Jump-Server-Moataz","27.45","1","HD#1: 100 GB","100","116.0861977217718958854675293"
"Friday August 13","Mis-Prod-APP-copy","441.32","3","HD#1: 100 GB, HD#2: 200 GB, HD#3: 1748 GB","2048","2336.3965286137536168098449707"
"Friday August 13","Misr-ERPPRDDB","1913.67","1","HD#1: 3072 GB","3072","3914.3841116633266210556030274"
"Friday August 13","RADUIS-Server","30.80","1","HD#1: 100 GB","100","108.08685721084475517272949219"
"Friday August 13","Mis-CAR-PRD APP Server","95.36","1","HD#1: 2048 GB","2048","2080.0944537483155727386474610"
"Friday August 13","frank-d35","4434.85","6","HD#1: 200 GB, HD#2: 2048 GB, HD#3: 2048 GB, HD#4: 2048 GB, HD#5: 2048 GB, HD#6: 200 GB","8592","8616.094211677089333534240723"
"Friday August 13","sofos_virtual_vm8","15.24","2","HD#1: 16 GB, HD#2: 80 GB","96","100.07935048639774322509765625"
"Friday August 13","el batal crm","144.33","1","HD#1: 340 GB","340","454.24749981798231601715087890"
"Friday August 13","AWS-SMS-Connector","299.00","5","HD#1: 16 GB, HD#2: 8 GB, HD#3: 4 GB, HD#4: 250 GB, HD#5: 21.00 GB","299","301.19339371100068092346191406"
"Friday August 13","Mis-Manage","59.63","2","HD#1: 50 GB, HD#2: 500 GB","550","554.08085276372730731964111329"
"Friday August 13","MIS-CRM-PRD APP Server","426.30","3","HD#1: 1700 GB, HD#2: 100 GB, HD#3: 200 GB","2000","2096.1413507359102368354797363"
"Friday August 13","VMware vCenter Server Appliance 6.7-Witness","31.13","13","HD#1: 12 GB, HD#2: 1.66 GB, HD#3: 50 GB, HD#4: 100 GB, HD#5: 25 GB, HD#6: 50 GB, HD#7: 25 GB, HD#8: 500 GB, HD#9: 10 GB, HD#10: 25 GB, HD#11: 25 GB, HD#12: 100 GB, HD#13: 200 GB","1123.66","1123.7382860463112592697143555"
"Friday August 13","S/4HANA1909&HANA2","1274.11","2","HD#1: 200 GB, HD#2: 774 GB","974","1274.1065372359007596969604493"
"Friday August 13","centos-kibana","14.16","1","HD#1: 500 GB","500","508.08479174505919218063354493"
"Friday August 13","EU1FE3113","208.58","1","HD#1: 500 GB","500","532.09505696501582860946655273"
