"Date","VMName","UsedDiskSpaceGB","HardDiskCount","HardDiskData","TotalDiskSpaceGB","ProvisionedSpaceGB"
"Sunday August 15","Sap Router","24.08","1","HD#1: 20 GB","20","24.081058395095169544219970703"
"Sunday August 15","Solex-demo-ectr","584.70","6","HD#1: 70 GB, HD#2: 250 GB, HD#3: 40 GB, HD#4: 20 GB, HD#5: 20 GB, HD#6: 450 GB","850","850.1021830886602401733398438"
"Sunday August 15","Cloud Connector","24.08","1","HD#1: 20 GB","20","24.081348932348191738128662109"
"Sunday August 15","SOLEX-SOLMAN-JAVA","123.07","1","HD#1: 300 GB","300","332.06111495010554790496826172"
"Sunday August 15","test sophos","165.12","1","HD#1: 200 GB","200","208.08608872815966606140136718"
"Sunday August 15","ALFA-DAXRPT-COPY","324.80","1","HD#1: 650 GB","650","845.6054955199360847473144531"
"Sunday August 15","Jump-server-Abdo","160.77","1","HD#1: 500 GB","500","516.08656647149473428726196289"
"Sunday August 15","Mis-SAP-H-DB","1700.50","3","HD#1: 2500 GB, HD#2: 1843.20 GB, HD#3: 1843.20 GB","6186.4","6536.5381363537162542343139648"
"Sunday August 15","MISR-TSMS","55.32","1","HD#1: 60 GB","60","68.085942786186933517456054688"
"Sunday August 15","Jump-Server-Moataz","27.45","1","HD#1: 100 GB","100","116.08619790244847536087036133"
"Sunday August 15","Mis-Prod-APP-copy","441.32","3","HD#1: 100 GB, HD#2: 200 GB, HD#3: 1748 GB","2048","2336.3965294435620307922363281"
"Sunday August 15","Misr-ERPPRDDB","1959.35","1","HD#1: 3072 GB","3072","3914.3841119417920708656311036"
"Sunday August 15","RADUIS-Server","30.80","1","HD#1: 100 GB","100","108.08699773810803890228271484"
"Sunday August 15","Mis-CAR-PRD APP Server","95.36","1","HD#1: 2048 GB","2048","2080.0944576468318700790405274"
"Sunday August 15","frank-d35","4434.91","6","HD#1: 200 GB, HD#2: 2048 GB, HD#3: 2048 GB, HD#4: 2048 GB, HD#5: 2048 GB, HD#6: 200 GB","8592","8616.094212453812360763549805"
"Sunday August 15","sofos_virtual_vm8","15.96","2","HD#1: 16 GB, HD#2: 80 GB","96","100.07935069873929023742675781"
"Sunday August 15","el batal crm","146.37","1","HD#1: 340 GB","340","454.24749981798231601715087890"
"Sunday August 15","AWS-SMS-Connector","299.00","5","HD#1: 16 GB, HD#2: 8 GB, HD#3: 4 GB, HD#4: 250 GB, HD#5: 21.00 GB","299","301.19339371100068092346191406"
"Sunday August 15","Mis-Manage","59.64","2","HD#1: 50 GB, HD#2: 500 GB","550","554.08085342682898044586181641"
"Sunday August 15","MIS-CRM-PRD APP Server","426.32","3","HD#1: 1700 GB, HD#2: 100 GB, HD#3: 200 GB","2000","2096.1413507359102368354797363"
"Sunday August 15","VMware vCenter Server Appliance 6.7-Witness","31.13","13","HD#1: 12 GB, HD#2: 1.66 GB, HD#3: 50 GB, HD#4: 100 GB, HD#5: 25 GB, HD#6: 50 GB, HD#7: 25 GB, HD#8: 500 GB, HD#9: 10 GB, HD#10: 25 GB, HD#11: 25 GB, HD#12: 100 GB, HD#13: 200 GB","1123.66","1123.7382860463112592697143555"
"Sunday August 15","S/4HANA1909&HANA2","1274.11","2","HD#1: 200 GB, HD#2: 774 GB","974","1274.1065383385866880416870118"
"Sunday August 15","centos-kibana","14.16","1","HD#1: 500 GB","500","508.08479174505919218063354493"
"Sunday August 15","EU1FE3113","213.47","1","HD#1: 500 GB","500","532.09505842532962560653686523"
"Sunday August 15","ERP-DEV-sQmN","65.66","1","HD#1: 300 GB","300","324.21219908073544502258300781"
"Sunday August 15","EU1FE9333","184.81","2","HD#1: 500 GB, HD#2: 500 GB","1000","1032.0938455695286393165588379"
"Sunday August 15","Frank-ADC-02","38.66","1","HD#1: 100 GB","100","116.08667065668851137161254883"
"Sunday August 15","WorldPosta-WebSite","13.23","1","HD#1: 200 GB","200","216.19734254851937294006347656"
"Sunday August 15","tiba group","27.44","1","HD#1: 500 GB","500","516.09355040453374385833740235"
"Sunday August 15","EU1FE3110","213.54","1","HD#1: 500 GB","500","532.09493199456483125686645508"
"Sunday August 15","frank-veeamone","45.56","1","HD#1: 200 GB","200","220.09334153961390256881713867"
"Sunday August 15","Jump-Nada","43.32","1","HD#1: 200 GB","200","208.08656566590070724487304687"
"Sunday August 15","Jump-Server-MAli","34.88","1","HD#1: 100 GB","100","116.08635792229324579238891602"
"Sunday August 15","temp-v","200.00","1","HD#1: 200 GB","200","208.21226718183606863021850586"
"Sunday August 15","Frank-KSE-SQL","66.51","1","HD#1: 250 GB","250","266.08639934752136468887329102"
"Sunday August 15","shared iso","13.52","1","HD#1: 300 GB","300","308.21294178161770105361938476"
"Sunday August 15","Jump-Server-Karim","182.04","1","HD#1: 700 GB","700","716.08673476707190275192260742"
"Sunday August 15","Misr-e-commerce","158.09","1","HD#1: 150 GB","150","158.08582243323326110839843750"
"Sunday August 15","EU1FE9111","176.33","2","HD#1: 500 GB, HD#2: 500 GB","1000","1032.0919156214222311973571778"
