"Date","VMName","UsedDiskSpaceGB","HardDiskCount","HardDiskData","TotalDiskSpaceGB","ProvisionedSpaceGB"
"Thursday September 2","IGI-Testing1","52.08","1","HD#1: 50 GB","50","52.078360608778893947601318359"
"Thursday September 2","IGI-AX DB","46.99","1","HD#1: 200 GB","200","202.08165415003895759582519532"
"Thursday September 2","Elbatal-newcrm","21.69","1","HD#1: 170 GB","170","186.08503368590027093887329102"
"Thursday September 2","Misr-TestDB","9.49","1","HD#1: 100 GB","100","104.08143761381506919860839844"
"Thursday September 2","Misr-MagentoDB1","25.47","1","HD#1: 512 GB","512","520.09391433559358119964599610"
"Thursday September 2","Misr-MagentoDB2","25.16","1","HD#1: 512 GB","512","520.09380612149834632873535157"
"Thursday September 2","Misr-MagentoWeb1","14.59","1","HD#1: 256 GB","256","264.09418938867747783660888672"
"Thursday September 2","Frank-Roaya-WebSite","24.50","1","HD#1: 300 GB","300","308.08489980269223451614379882"
"Thursday September 2","Frank-WP-WebSite","44.14","1","HD#1: 300 GB","300","342.59607440978288650512695313"
"Thursday September 2","Sap Router","24.08","1","HD#1: 20 GB","20","24.081061940640211105346679687"
"Thursday September 2","Misr-MagentoWeb2","16.70","1","HD#1: 256 GB","256","264.09316156338900327682495118"
"Thursday September 2","Solex-demo-ectr","584.74","6","HD#1: 70 GB, HD#2: 250 GB, HD#3: 40 GB, HD#4: 20 GB, HD#5: 20 GB, HD#6: 450 GB","850","850.1012672567740082740783691"
"Thursday September 2","Cloud Connector","24.08","1","HD#1: 20 GB","20","24.081352472305297851562500000"
"Thursday September 2","SOLEX-SOLMAN-JAVA","123.19","1","HD#1: 300 GB","300","332.06113431602716445922851563"
"Thursday September 2","test sophos","197.70","2","HD#1: 200 GB, HD#2: 40 GB","240","248.08649207279086112976074219"
"Thursday September 2","ALFA-DAXRPT-COPY","633.27","1","HD#1: 650 GB","650","666.21661805361509323120117187"
"Thursday September 2","Jump-server-Abdo","165.67","1","HD#1: 500 GB","500","516.08620174974203109741210937"
"Thursday September 2","Mis-SAP-H-DB","1855.01","3","HD#1: 2500 GB, HD#2: 1843.20 GB, HD#3: 1843.20 GB","6186.4","6536.5381401656195521354675293"
"Thursday September 2","MISR-TSMS","54.72","1","HD#1: 60 GB","60","68.086246930062770843505859375"
"Thursday September 2","Jump-Server-Moataz","27.42","1","HD#1: 100 GB","100","116.08628741558641195297241211"
"Thursday September 2","Mis-Prod-APP-copy","2295.48","3","HD#1: 100 GB, HD#2: 200 GB, HD#3: 1748 GB","2048","2304.1424969928339123725891113"
"Thursday September 2","Misr-ERPPRDDB","3513.06","1","HD#1: 3072 GB","3072","3772.1785027524456381797790528"
"Thursday September 2","RADUIS-Server","31.56","1","HD#1: 100 GB","100","108.08827355969697237014770508"
"Thursday September 2","Mis-CAR-PRD APP Server","95.27","1","HD#1: 2048 GB","2048","2080.0944727314636111259460449"
"Thursday September 2","sofos_virtual_vm8","23.38","2","HD#1: 16 GB, HD#2: 80 GB","96","100.07935318537056446075439453"
"Thursday September 2","el batal crm","164.87","1","HD#1: 340 GB","340","454.24778178427368402481079101"
"Thursday September 2","AWS-SMS-Connector","299.00","5","HD#1: 16 GB, HD#2: 8 GB, HD#3: 4 GB, HD#4: 250 GB, HD#5: 21.00 GB","299","301.19339378457516431808471679"
"Thursday September 2","Mis-Manage","60.05","2","HD#1: 50 GB, HD#2: 500 GB","550","554.08006714750081300735473633"
"Thursday September 2","MIS-CRM-PRD APP Server","426.75","3","HD#1: 1700 GB, HD#2: 100 GB, HD#3: 200 GB","2000","2096.1413560397922992706298828"
"Thursday September 2","VMware vCenter Server Appliance 6.7-Witness","31.13","13","HD#1: 12 GB, HD#2: 1.66 GB, HD#3: 50 GB, HD#4: 100 GB, HD#5: 25 GB, HD#6: 50 GB, HD#7: 25 GB, HD#8: 500 GB, HD#9: 10 GB, HD#10: 25 GB, HD#11: 25 GB, HD#12: 100 GB, HD#13: 200 GB","1123.66","1123.7382884463295340538024902"
"Thursday September 2","centos-kibana","14.16","1","HD#1: 500 GB","500","508.08479699492454528808593750"
"Thursday September 2","EU1FE3113","266.03","1","HD#1: 500 GB","500","532.09422870911657810211181640"
"Thursday September 2","ERP-DEV-sQmN","65.66","1","HD#1: 300 GB","300","324.21219908073544502258300781"
"Thursday September 2","EU1FE9333","215.01","2","HD#1: 500 GB, HD#2: 500 GB","1000","1032.0938627999275922775268555"
"Thursday September 2","Frank-ADC-02","38.84","1","HD#1: 100 GB","100","116.08646217361092567443847656"
"Thursday September 2","WorldPosta-WebSite","13.23","1","HD#1: 200 GB","200","216.19734254851937294006347656"
"Thursday September 2","tiba group","11.37","1","HD#1: 500 GB","500","516.22133482713252305984497070"
