"Date","VMName","UsedDiskSpaceGB","HardDiskCount","HardDiskData","TotalDiskSpaceGB","ProvisionedSpaceGB"
"Tuesday September 7","clone-nextcloud-dev-new-production","328.66","1","HD#1: 500 GB","500","818.1461502173915505409240723"
"Tuesday September 7","IGI-Testing1","52.08","1","HD#1: 50 GB","50","52.078360821120440959930419922"
"Tuesday September 7","IGI-AX DB","47.05","1","HD#1: 200 GB","200","202.08165429159998893737792969"
"Tuesday September 7","Elbatal-newcrm","29.61","1","HD#1: 170 GB","170","186.08504319656640291213989258"
"Tuesday September 7","Misr-TestDB","9.24","1","HD#1: 100 GB","100","104.08143782615661621093750000"
"Tuesday September 7","Misr-MagentoDB1","25.32","1","HD#1: 512 GB","512","520.09391454793512821197509766"
"Tuesday September 7","Misr-MagentoDB2","25.04","1","HD#1: 512 GB","512","520.09374419227242469787597657"
"Tuesday September 7","Misr-MagentoWeb1","14.64","1","HD#1: 256 GB","256","264.09415414463728666305541992"
"Tuesday September 7","Frank-Roaya-WebSite","24.43","1","HD#1: 300 GB","300","308.08490187861025333404541015"
"Tuesday September 7","Frank-WP-WebSite","44.24","1","HD#1: 300 GB","300","342.59607462212443351745605469"
"Tuesday September 7","Sap Router","24.08","1","HD#1: 20 GB","20","24.081062011420726776123046875"
"Tuesday September 7","Misr-MagentoWeb2","16.76","1","HD#1: 256 GB","256","264.09316177573055028915405274"
"Tuesday September 7","Solex-demo-ectr","584.80","6","HD#1: 70 GB, HD#2: 250 GB, HD#3: 40 GB, HD#4: 20 GB, HD#5: 20 GB, HD#6: 450 GB","850","850.1012673983350396156311035"
"Tuesday September 7","Cloud Connector","24.08","1","HD#1: 20 GB","20","24.081352472305297851562500000"
"Tuesday September 7","SOLEX-SOLMAN-JAVA","123.50","1","HD#1: 300 GB","300","332.06122793722897768020629883"
"Tuesday September 7","test sophos","197.81","2","HD#1: 200 GB, HD#2: 40 GB","240","248.08652386907488107681274414"
"Tuesday September 7","ALFA-DAXRPT-COPY","633.27","1","HD#1: 650 GB","650","666.21661805361509323120117187"
"Tuesday September 7","Jump-server-Abdo","177.94","1","HD#1: 500 GB","500","516.08622299320995807647705078"
"Tuesday September 7","Mis-SAP-H-DB","1128.60","3","HD#1: 2500 GB, HD#2: 1843.20 GB, HD#3: 1843.20 GB","6186.4","6536.5381428049877285957336425"
"Tuesday September 7","MISR-TSMS","55.11","1","HD#1: 60 GB","60","68.086364110000431537628173828"
"Tuesday September 7","Jump-Server-Moataz","27.43","1","HD#1: 100 GB","100","116.08630891516804695129394532"
"Tuesday September 7","Mis-Prod-APP-copy","2293.34","3","HD#1: 100 GB, HD#2: 200 GB, HD#3: 1748 GB","2048","2304.1425324631854891777038574"
"Tuesday September 7","Misr-ERPPRDDB","3513.06","1","HD#1: 3072 GB","3072","3772.1785035161301493644714356"
"Tuesday September 7","RADUIS-Server","31.57","1","HD#1: 100 GB","100","108.08862501382827758789062500"
"Tuesday September 7","Mis-CAR-PRD APP Server","95.34","1","HD#1: 2048 GB","2048","2080.0944732958450913429260254"
"Tuesday September 7","sofos_virtual_vm8","24.09","2","HD#1: 16 GB, HD#2: 80 GB","96","100.07935318537056446075439453"
"Tuesday September 7","el batal crm","107.51","1","HD#1: 340 GB","340","372.09008626919239759445190429"
"Tuesday September 7","AWS-SMS-Connector","299.00","5","HD#1: 16 GB, HD#2: 8 GB, HD#3: 4 GB, HD#4: 250 GB, HD#5: 21.00 GB","299","301.19339378457516431808471679"
"Tuesday September 7","Mis-Manage","60.08","2","HD#1: 50 GB, HD#2: 500 GB","550","554.08010929170995950698852540"
"Tuesday September 7","MIS-CRM-PRD APP Server","426.78","3","HD#1: 1700 GB, HD#2: 100 GB, HD#3: 200 GB","2000","2096.1413748841732740402221680"
"Tuesday September 7","VMware vCenter Server Appliance 6.7-Witness","31.13","13","HD#1: 12 GB, HD#2: 1.66 GB, HD#3: 50 GB, HD#4: 100 GB, HD#5: 25 GB, HD#6: 50 GB, HD#7: 25 GB, HD#8: 500 GB, HD#9: 10 GB, HD#10: 25 GB, HD#11: 25 GB, HD#12: 100 GB, HD#13: 200 GB","1123.66","1123.7382884463295340538024902"
"Tuesday September 7","centos-kibana","14.16","1","HD#1: 500 GB","500","508.08479713648557662963867188"
"Tuesday September 7","EU1FE3113","277.80","1","HD#1: 500 GB","500","532.09437651652842760086059570"
"Tuesday September 7","ERP-DEV-sQmN","65.66","1","HD#1: 300 GB","300","324.21219908073544502258300781"
