"Date","VMName","UsedDiskSpaceGB","HardDiskCount","HardDiskData","TotalDiskSpaceGB","ProvisionedSpaceGB"
"Wednesday September 15","clone-nextcloud-dev-new-production","294.28","1","HD#1: 500 GB","500","818.2578497482463717460632324"
"Wednesday September 15","IGI-Testing1","52.08","1","HD#1: 50 GB","50","52.078360891900956630706787109"
"Wednesday September 15","IGI-AX DB","47.49","1","HD#1: 200 GB","200","202.08200384117662906646728516"
"Wednesday September 15","Elbatal-newcrm","55.72","1","HD#1: 170 GB","170","202.08921812940388917922973633"
"Wednesday September 15","Misr-TestDB","10.53","1","HD#1: 100 GB","100","104.08198248781263828277587891"
"Wednesday September 15","Misr-MagentoDB1","26.40","1","HD#1: 512 GB","512","520.09375286288559436798095704"
"Wednesday September 15","Misr-MagentoDB2","26.19","1","HD#1: 512 GB","512","520.09375965036451816558837891"
"Wednesday September 15","Misr-MagentoWeb1","16.09","1","HD#1: 256 GB","256","264.09384017437696456909179688"
"Wednesday September 15","Frank-Roaya-WebSite","24.45","1","HD#1: 300 GB","300","308.08602378331124782562255859"
"Wednesday September 15","Frank-WP-WebSite","44.24","1","HD#1: 300 GB","300","342.59689908847212791442871094"
"Wednesday September 15","Sap Router","24.08","1","HD#1: 20 GB","20","24.081062011420726776123046875"
"Wednesday September 15","Misr-MagentoWeb2","18.11","1","HD#1: 256 GB","256","264.09398998785763978958129883"
"Wednesday September 15","Solex-demo-ectr","590.35","6","HD#1: 70 GB, HD#2: 250 GB, HD#3: 40 GB, HD#4: 20 GB, HD#5: 20 GB, HD#6: 450 GB","850","850.1013183919712901115417480"
"Wednesday September 15","Cloud Connector","24.08","1","HD#1: 20 GB","20","24.081352472305297851562500000"
"Wednesday September 15","SOLEX-SOLMAN-JAVA","123.53","1","HD#1: 300 GB","300","332.06162901781499385833740234"
"Wednesday September 15","test sophos","220.57","2","HD#1: 200 GB, HD#2: 40 GB","240","248.08787102904170751571655273"
"Wednesday September 15","ALFA-DAXRPT-COPY","633.27","1","HD#1: 650 GB","650","666.21661805361509323120117187"
"Wednesday September 15","Jump-server-Abdo","185.50","1","HD#1: 500 GB","500","516.08624301292002201080322266"
"Wednesday September 15","Mis-SAP-H-DB","1183.48","3","HD#1: 2500 GB, HD#2: 1843.20 GB, HD#3: 1843.20 GB","6186.4","6536.5381437027826905250549316"
"Wednesday September 15","MISR-TSMS","55.35","1","HD#1: 60 GB","60","68.086529282853007316589355469"
"Wednesday September 15","Jump-Server-Moataz","27.44","1","HD#1: 100 GB","100","116.08628171682357788085937500"
"Wednesday September 15","Mis-Prod-APP-copy","2293.09","3","HD#1: 100 GB, HD#2: 200 GB, HD#3: 1748 GB","2048","2304.1425474509596824645996093"
"Wednesday September 15","Misr-ERPPRDDB","3513.06","1","HD#1: 3072 GB","3072","3772.1782900393009185791015625"
"Wednesday September 15","RADUIS-Server","30.55","1","HD#1: 100 GB","100","108.08925817441195249557495117"
"Wednesday September 15","Mis-CAR-PRD APP Server","95.41","1","HD#1: 2048 GB","2048","2080.0944871390238404273986816"
"Wednesday September 15","sofos_virtual_vm8","25.08","2","HD#1: 16 GB, HD#2: 80 GB","96","100.07935339771211147308349609"
"Wednesday September 15","el batal crm","107.61","1","HD#1: 340 GB","340","372.09004447422921657562255859"
"Wednesday September 15","AWS-SMS-Connector","299.00","5","HD#1: 16 GB, HD#2: 8 GB, HD#3: 4 GB, HD#4: 250 GB, HD#5: 21.00 GB","299","301.19339378457516431808471679"
"Wednesday September 15","Mis-Manage","60.10","2","HD#1: 50 GB, HD#2: 500 GB","550","554.08013735339045524597167969"
"Wednesday September 15","MIS-CRM-PRD APP Server","426.77","3","HD#1: 1700 GB, HD#2: 100 GB, HD#3: 200 GB","2000","2096.1413752362132072448730469"
"Wednesday September 15","VMware vCenter Server Appliance 6.7-Witness","31.13","13","HD#1: 12 GB, HD#2: 1.66 GB, HD#3: 50 GB, HD#4: 100 GB, HD#5: 25 GB, HD#6: 50 GB, HD#7: 25 GB, HD#8: 500 GB, HD#9: 10 GB, HD#10: 25 GB, HD#11: 25 GB, HD#12: 100 GB, HD#13: 200 GB","1123.66","1123.7382884463295340538024902"
"Wednesday September 15","centos-kibana","14.16","1","HD#1: 500 GB","500","508.08479713648557662963867188"
"Wednesday September 15","EU1FE3113","325.74","1","HD#1: 500 GB","500","532.09407724346965551376342773"
"Wednesday September 15","ERP-DEV-sQmN","65.66","1","HD#1: 300 GB","300","324.21219908073544502258300781"
"Wednesday September 15","EU1FE9333","231.95","2","HD#1: 500 GB, HD#2: 500 GB","1000","1032.0942967515438795089721680"
"Wednesday September 15","Frank-ADC-02","42.12","1","HD#1: 100 GB","100","116.08650238998234272003173828"
"Wednesday September 15","WorldPosta-WebSite","13.23","1","HD#1: 200 GB","200","216.19734254851937294006347656"
"Wednesday September 15","tiba group","11.37","1","HD#1: 500 GB","500","516.22133482713252305984497070"
"Wednesday September 15","EU1FE3110","332.04","1","HD#1: 500 GB","500","532.09549402538686990737915039"
"Wednesday September 15","frank-veeamone","44.67","1","HD#1: 200 GB","200","220.09338406752794981002807617"
"Wednesday September 15","Jump-Nada","44.16","1","HD#1: 200 GB","200","208.08677369449287652969360352"
"Wednesday September 15","Jump-Server-MAli","34.90","1","HD#1: 100 GB","100","116.08634170610457658767700196"
"Wednesday September 15","temp-v","200.00","1","HD#1: 200 GB","200","208.21226718183606863021850586"
"Wednesday September 15","Frank-KSE-SQL","70.43","1","HD#1: 250 GB","250","266.08659617230296134948730469"
"Wednesday September 15","shared iso","13.52","1","HD#1: 300 GB","300","308.21294185519218444824218750"
