"Date","VMName","UsedDiskSpaceGB","HardDiskCount","HardDiskData","TotalDiskSpaceGB","ProvisionedSpaceGB"
"Saturday September 11","clone-nextcloud-dev-new-production","329.43","1","HD#1: 500 GB","500","818.1461502173915505409240723"
"Saturday September 11","IGI-Testing1","52.08","1","HD#1: 50 GB","50","52.078360821120440959930419922"
"Saturday September 11","IGI-AX DB","47.06","1","HD#1: 200 GB","200","202.08165438193827867507934571"
"Saturday September 11","Elbatal-newcrm","53.18","1","HD#1: 170 GB","170","202.08921784628182649612426758"
"Saturday September 11","Misr-TestDB","10.71","1","HD#1: 100 GB","100","104.08143782615661621093750000"
"Saturday September 11","Misr-MagentoDB1","26.66","1","HD#1: 512 GB","512","520.09391454793512821197509766"
"Saturday September 11","Misr-MagentoDB2","26.32","1","HD#1: 512 GB","512","520.09374419227242469787597657"
"Saturday September 11","Misr-MagentoWeb1","16.09","1","HD#1: 256 GB","256","264.09415414463728666305541992"
"Saturday September 11","Frank-Roaya-WebSite","24.45","1","HD#1: 300 GB","300","308.08490187861025333404541015"
"Saturday September 11","Frank-WP-WebSite","44.24","1","HD#1: 300 GB","300","342.59607462212443351745605469"
"Saturday September 11","Sap Router","24.08","1","HD#1: 20 GB","20","24.081062011420726776123046875"
"Saturday September 11","Misr-MagentoWeb2","18.35","1","HD#1: 256 GB","256","264.09316177573055028915405274"
"Saturday September 11","Solex-demo-ectr","590.34","6","HD#1: 70 GB, HD#2: 250 GB, HD#3: 40 GB, HD#4: 20 GB, HD#5: 20 GB, HD#6: 450 GB","850","850.1013181107118725776672363"
"Saturday September 11","Cloud Connector","24.08","1","HD#1: 20 GB","20","24.081352472305297851562500000"
"Saturday September 11","SOLEX-SOLMAN-JAVA","123.51","1","HD#1: 300 GB","300","332.06123304367065429687500000"
"Saturday September 11","test sophos","196.08","2","HD#1: 200 GB, HD#2: 40 GB","240","248.08652441110461950302124023"
"Saturday September 11","ALFA-DAXRPT-COPY","633.27","1","HD#1: 650 GB","650","666.21661805361509323120117187"
"Saturday September 11","Jump-server-Abdo","181.75","1","HD#1: 500 GB","500","516.08623113110661506652832031"
"Saturday September 11","Mis-SAP-H-DB","1173.45","3","HD#1: 2500 GB, HD#2: 1843.20 GB, HD#3: 1843.20 GB","6186.4","6536.5381433563306927680969238"
"Saturday September 11","MISR-TSMS","55.26","1","HD#1: 60 GB","60","68.086476342752575874328613281"
"Saturday September 11","Jump-Server-Moataz","27.43","1","HD#1: 100 GB","100","116.08631099201738834381103516"
"Saturday September 11","Mis-Prod-APP-copy","2293.87","3","HD#1: 100 GB, HD#2: 200 GB, HD#3: 1748 GB","2048","2304.1425459831953048706054687"
"Saturday September 11","Misr-ERPPRDDB","3513.06","1","HD#1: 3072 GB","3072","3772.1785040674731135368347168"
"Saturday September 11","RADUIS-Server","30.36","1","HD#1: 100 GB","100","108.08896592259407043457031250"
"Saturday September 11","Mis-CAR-PRD APP Server","95.36","1","HD#1: 2048 GB","2048","2080.0944735771045088768005371"
"Saturday September 11","sofos_virtual_vm8","24.93","2","HD#1: 16 GB, HD#2: 80 GB","96","100.07935318537056446075439453"
"Saturday September 11","el batal crm","107.55","1","HD#1: 340 GB","340","372.09009078238159418106079101"
"Saturday September 11","AWS-SMS-Connector","299.00","5","HD#1: 16 GB, HD#2: 8 GB, HD#3: 4 GB, HD#4: 250 GB, HD#5: 21.00 GB","299","301.19339378457516431808471679"
"Saturday September 11","Mis-Manage","60.12","2","HD#1: 50 GB, HD#2: 500 GB","550","554.08011067193001508712768555"
"Saturday September 11","MIS-CRM-PRD APP Server","426.78","3","HD#1: 1700 GB, HD#2: 100 GB, HD#3: 200 GB","2000","2096.1413748841732740402221680"
"Saturday September 11","VMware vCenter Server Appliance 6.7-Witness","31.13","13","HD#1: 12 GB, HD#2: 1.66 GB, HD#3: 50 GB, HD#4: 100 GB, HD#5: 25 GB, HD#6: 50 GB, HD#7: 25 GB, HD#8: 500 GB, HD#9: 10 GB, HD#10: 25 GB, HD#11: 25 GB, HD#12: 100 GB, HD#13: 200 GB","1123.66","1123.7382884463295340538024902"
"Saturday September 11","centos-kibana","14.16","1","HD#1: 500 GB","500","508.08479713648557662963867188"
"Saturday September 11","EU1FE3113","282.55","1","HD#1: 500 GB","500","532.09449529647827148437500000"
"Saturday September 11","ERP-DEV-sQmN","65.66","1","HD#1: 300 GB","300","324.21219908073544502258300781"
"Saturday September 11","EU1FE9333","225.83","2","HD#1: 500 GB, HD#2: 500 GB","1000","1032.0939487796276807785034180"
"Saturday September 11","Frank-ADC-02","42.08","1","HD#1: 100 GB","100","116.08650048729032278060913086"
"Saturday September 11","WorldPosta-WebSite","13.23","1","HD#1: 200 GB","200","216.19734254851937294006347656"
"Saturday September 11","tiba group","11.37","1","HD#1: 500 GB","500","516.22133482713252305984497070"
"Saturday September 11","EU1FE3110","323.95","1","HD#1: 500 GB","500","532.09518528915941715240478515"
"Saturday September 11","frank-veeamone","44.73","1","HD#1: 200 GB","200","220.09338302258402109146118164"
"Saturday September 11","Jump-Nada","43.60","1","HD#1: 200 GB","200","208.08676702622324228286743164"
"Saturday September 11","Jump-Server-MAli","34.87","1","HD#1: 100 GB","100","116.08636127039790153503417969"
"Saturday September 11","temp-v","200.00","1","HD#1: 200 GB","200","208.21226718183606863021850586"
"Saturday September 11","Frank-KSE-SQL","70.26","1","HD#1: 250 GB","250","266.08656668663024902343750000"
"Saturday September 11","shared iso","13.52","1","HD#1: 300 GB","300","308.21294185519218444824218750"
"Saturday September 11","Jump-Server-Karim","189.78","1","HD#1: 700 GB","700","716.08680525142699480056762696"
"Saturday September 11","Misr-e-commerce","158.09","1","HD#1: 150 GB","150","158.08583066146820783615112304"
"Saturday September 11","EU1FE9111","215.94","2","HD#1: 500 GB, HD#2: 500 GB","1000","1032.0920297838747501373291016"
"Saturday September 11","Misr-CARPRDDB","2216.14","2","HD#1: 10 GB, HD#2: 1800 GB","1810","2216.1421908168122172355651855"
"Saturday September 11","Developers-VM6-Copy","32.71","1","HD#1: 500 GB","500","516.19584965519607067108154297"
