"Date","VMName","UsedDiskSpaceGB","HardDiskCount","HardDiskData","TotalDiskSpaceGB","ProvisionedSpaceGB"
"Thursday October 14","frank-veeamone","66.69","1","HD#1: 200 GB","200","266.17702798917889595031738281"
"Thursday October 14","Ahmed-centos-test","21.53","1","HD#1: 100 GB","100","116.09240404143929481506347656"
"Thursday October 14","Madkour-Sharepoint-01","42.21","1","HD#1: 200 GB","200","232.09279534406960010528564453"
"Thursday October 14","Madkour-Exchange-01","42.22","1","HD#1: 200 GB","200","232.09254493191838264465332031"
"Thursday October 14","EL-DoctorFortiGate-VM64","7.54","2","HD#1: 2 GB, HD#2: 100 GB","102","106.08577139675617218017578125"
"Thursday October 14","solex-S4-HANA-R5OJ-9/29","1815.90","2","HD#1: 200 GB, HD#2: 774 GB","974","2404.1154280845075845718383789"
"Thursday October 14","Diyaa-Lap","66.12","1","HD#1: 100 GB","100","116.08515679836273193359375000"
"Thursday October 14","Misr-Newvm","52.52","1","HD#1: 100 GB","100","108.08220868092030286788940430"
"Thursday October 14","NFS-Server-Nexcloud","512.09","1","HD#1: 500 GB","500","512.09306336566805839538574218"
"Thursday October 14","jump-hamd","17.83","1","HD#1: 300 GB","300","308.08647835720330476760864258"
"Thursday October 14","Frank-MBX","43.73","1","HD#1: 100 GB","100","132.21883438434451818466186524"
"Thursday October 14","NFS-NEXTCLOUD-01","5.14","1","HD#1: 500 GB","500","508.21346822753548622131347656"
"Thursday October 14","Misr-MagentoDB1","28.57","1","HD#1: 512 GB","512","520.09376522339880466461181641"
"Thursday October 14","ALFA-DAXRPT-COPY","621.37","1","HD#1: 650 GB","650","666.21318894438445568084716797"
"Thursday October 14","Frank-WP-WebSite","44.24","1","HD#1: 300 GB","300","342.59691146202385425567626953"
"Thursday October 14","WorldPosta-WebSite","13.23","1","HD#1: 200 GB","200","216.19734252709895372390747070"
"Thursday October 14","jump-ahmed","93.03","1","HD#1: 500 GB","500","508.08636583108454942703247070"
"Thursday October 14","centos-kibana","14.16","1","HD#1: 500 GB","500","508.08479734882712364196777344"
"Thursday October 14","Jump-Server-Karim","198.32","1","HD#1: 700 GB","700","716.0869264006614685058593750"
"Thursday October 14","sofos_virtual_vm8","30.37","2","HD#1: 16 GB, HD#2: 80 GB","96","100.07938613742589950561523438"
"Thursday October 14","Jump-Server-Moataz","27.44","1","HD#1: 100 GB","100","116.08622379787266254425048828"
"Thursday October 14","Mis-Additioanal Domain","23.92","1","HD#1: 50 GB","50","54.082168806344270706176757813"
"Thursday October 14","Misr-MTBIDEVAPP","147.06","2","HD#1: 500 GB, HD#2: 10 GB","510","580.10233803279697895050048828"
"Thursday October 14","Misr-Web Server-copy","56.01","1","HD#1: 80 GB","80","84.08238168526440858840942383"
"Thursday October 14","jump-gabr","216.09","1","HD#1: 200 GB","200","216.08706593047827482223510742"
"Thursday October 14","WP-Messanger-DB-WIN .72","31.28","1","HD#1: 500 GB","500","510.21776332240551710128784180"
"Thursday October 14","WP-OdOO","14.77","1","HD#1: 200 GB","200","202.19734862167388200759887695"
"Thursday October 14","tiba group","11.37","1","HD#1: 500 GB","500","516.22133482713252305984497070"
"Thursday October 14","Misr-CARPRDDB","2216.14","2","HD#1: 10 GB, HD#2: 1800 GB","1810","2216.1421687621623277664184571"
"Thursday October 14","ERP-DEV-sQmN","65.66","1","HD#1: 300 GB","300","324.21219908073544502258300781"
"Thursday October 14","Frank-tools01.Roaya.loc_replica","70.95","1","HD#1: 500.00 GB","500","596.15814815275371074676513672"
"Thursday October 14","MISR-MTBIDEVDB","1070.22","2","HD#1: 1300 GB, HD#2: 10 GB","1310","1510.1181023046374320983886718"
"Thursday October 14","vROps-Tenant-App-for-vCD-2.3.0.33067-14826907","20.71","3","HD#1: 12 GB, HD#2: 60 GB, HD#3: 15 GB","87","95.08141431584954261779785156"
"Thursday October 14","MISR-TSMS","56.17","1","HD#1: 60 GB","60","68.086983410641551017761230469"
"Thursday October 14","IGI-Testing1","52.08","1","HD#1: 50 GB","50","52.078360891900956630706787109"
"Thursday October 14","Misr-TestDB","11.87","1","HD#1: 100 GB","100","104.08198248781263828277587891"
"Thursday October 14","Mis-Prod-APP-copy","2281.04","3","HD#1: 100 GB, HD#2: 200 GB, HD#3: 1748 GB","2048","2304.1425585355609655380249023"
"Thursday October 14","shared iso","13.52","1","HD#1: 300 GB","300","308.21294179372489452362060547"
"Thursday October 14","Sap Router","20.00","1","HD#1: 20 GB","20","24.192958207800984382629394531"
"Thursday October 14","Frank-OfficeOnline02","71.04","1","HD#1: 100 GB","100","125.08635328989475965499877930"
"Thursday October 14","Frank-Wsus-new","327.18","2","HD#1: 80 GB, HD#2: 500 GB","580","600.08632413484156131744384766"
"Thursday October 14","Madkour-Domain-controller","18.22","1","HD#1: 200 GB","200","208.08492644317448139190673828"
"Thursday October 14","el batal crm","75.59","1","HD#1: 340 GB","340","372.20171984191983938217163086"
"Thursday October 14","AWS-SMS-Connector","299.00","5","HD#1: 16 GB, HD#2: 8 GB, HD#3: 4 GB, HD#4: 250 GB, HD#5: 21.00 GB","299","301.19339378457516431808471679"
"Thursday October 14","Frank-OfficeOnline01","82.50","1","HD#1: 100 GB","100","125.08792980946600437164306640"
"Thursday October 14","WP-Messanger-Centos .73-copy","23.68","1","HD#1: 1024 GB","1024","1032.2136428141966462135314942"
"Thursday October 14","J-S-Peter","116.09","1","HD#1: 100 GB","100","116.08650668803602457046508789"
"Thursday October 14","Elbatal-newcrm","60.44","1","HD#1: 170 GB","170","202.08981604222208261489868164"
"Thursday October 14","test sophos","158.55","1","HD#1: 200 GB","200","208.08794552367180585861206054"
"Thursday October 14","MISR-CARQASAPP","198.96","1","HD#1: 1024 GB","1024","1160.1300537744536995887756348"
"Thursday October 14","J-S-Hamd","10.57","1","HD#1: 100 GB","100","116.21397759579122066497802734"
"Thursday October 14","Frank-veeammonitor","27.24","1","HD#1: 200 GB","200","208.08569321129471063613891602"
"Thursday October 14","infected ihpgco Kuwait Windows (ransomware)","69.67","1","HD#1: 250 GB","250","254.21037761401385068893432617"
"Thursday October 14","ASFOUR-machine1","176.10","1","HD#1: 160 GB","160","176.10112001653760671615600586"
"Thursday October 14","Sama","26.14","1","HD#1: 200 GB","200","208.08681135904043912887573242"
"Thursday October 14","VMware vCenter Server Appliance 6.7-Witness","32.18","13","HD#1: 12 GB, HD#2: 1.66 GB, HD#3: 50 GB, HD#4: 100 GB, HD#5: 25 GB, HD#6: 50 GB, HD#7: 25 GB, HD#8: 500 GB, HD#9: 10 GB, HD#10: 25 GB, HD#11: 25 GB, HD#12: 100 GB, HD#13: 200 GB","1123.66","1155.7922526141628623008728027"
"Thursday October 14","NFS-nextcloud-2021","28.71","1","HD#1: 500 GB","500","512.09271857049316167831420898"
"Thursday October 14","Jump-server-Abdo","209.11","1","HD#1: 600 GB","600","616.08641733508557081222534180"
"Thursday October 14","HAProxy","5.88","1","HD#1: 300 GB","300","316.19699565134942531585693359"
"Thursday October 14","Misr-ERPQASDB","875.93","1","HD#1: 3072 GB","3072","3352.1261551314964890480041504"
"Thursday October 14","WP-Syslog-New","20.90","1","HD#1: 1024 GB","1024","1040.2139665288850665092468262"
"Thursday October 14","Identity Server-Dev","25.64","1","HD#1: 100 GB","100","106.21060530375689268112182617"
"Thursday October 14","Real-ip","13.79","1","HD#1: 100 GB","100","116.21298116911202669143676757"
"Thursday October 14","Frank-RODC-01","50.65","1","HD#1: 100 GB","100","116.08654000982642173767089844"
"Thursday October 14","next-cloud-NFS-server","45.10","1","HD#1: 500 GB","500","552.58994609024375677108764649"
"Thursday October 14","Misr-MagentoWeb1","18.22","1","HD#1: 256 GB","256","264.09374678693711757659912110"
"Thursday October 14","Misr-ENTERPRISESRV","1074.10","1","HD#1: 1024 GB","1024","1074.1037826724350452423095703"
"Thursday October 14","Frank-EventLog","3094.97","1","HD#1: 4024 GB","4024","4032.0862567899748682975769043"
"Thursday October 14","RADUIS-Server","31.48","1","HD#1: 100 GB","100","108.09009007550776004791259766"
"Thursday October 14","Mis-CAR-PRD APP Server","95.63","1","HD#1: 2048 GB","2048","2080.0944015784189105033874512"
"Thursday October 14","Misr-SQL-Instance","875.28","1","HD#1: 1024 GB","1024","1280.2058805022388696670532226"
"Thursday October 14","Misr-MagentoDB2","28.27","1","HD#1: 512 GB","512","520.09374590124934911727905274"
"Thursday October 14","temp-v","200.00","1","HD#1: 200 GB","200","208.21226718183606863021850586"
"Thursday October 14","MISR-NFS","11737.89","2","HD#1: 50 GB, HD#2: 13312 GB","13362","13366.086010624654591083526611"
"Thursday October 14","Frank-DNS-MGMNT","53.43","2","HD#1: 100 GB, HD#2: 50 GB","150","166.08790551405400037765502930"
"Thursday October 14","openmange-Idrace-Managment","428.60","1","HD#1: 412.51 GB","412.51","428.59512129053473472595214844"
"Thursday October 14","Frank-Roaya-WebSite","24.52","1","HD#1: 300 GB","300","308.08589135296642780303955078"
"Thursday October 14","vcenter-clone","183.25","13","HD#1: 12 GB, HD#2: 1.66 GB, HD#3: 50 GB, HD#4: 100 GB, HD#5: 25 GB, HD#6: 50 GB, HD#7: 25 GB, HD#8: 500 GB, HD#9: 10 GB, HD#10: 25 GB, HD#11: 25 GB, HD#12: 100 GB, HD#13: 200 GB","1123.66","1171.8930753292515873908996582"
"Thursday October 14","Mis-CAR-PRD DB Server","2764.34","1","HD#1: 2048 GB","2048","4183.3314311197027564048767090"
"Thursday October 14","VMware vCenter Server Appliance 6.7-Passive","368.91","13","HD#1: 12 GB, HD#2: 1.66 GB, HD#3: 50 GB, HD#4: 100 GB, HD#5: 25 GB, HD#6: 50 GB, HD#7: 25 GB, HD#8: 500 GB, HD#9: 10 GB, HD#10: 25 GB, HD#11: 25 GB, HD#12: 100 GB, HD#13: 200 GB","1123.66","1454.7623558351770043373107910"
"Thursday October 14","Misr-Testapp","11.93","1","HD#1: 100 GB","100","104.08197442069649696350097656"
"Thursday October 14","Alfa-DAXRDS-yhsv-Copy","112.61","1","HD#1: 250 GB","250","282.09615148976445198059082031"
"Thursday October 14","Misr-e-commerce","158.09","1","HD#1: 150 GB","150","158.08583066146820783615112304"
"Thursday October 14","MIS-CRM-PRD DB Server","630.72","3","HD#1: 100 GB, HD#2: 200 GB, HD#3: 1700 GB","2000","2192.1419643033295869827270508"
"Thursday October 14","nextcloud-nfs","4.29","1","HD#1: 500 GB","500","508.21271698828786611557006836"
"Thursday October 14","IGI-AX-app","24.26","1","HD#1: 50 GB","50","52.085935622453689575195312500"
"Thursday October 14","Frank-ADC-03","41.37","1","HD#1: 100 GB","100","116.08657021075487136840820312"
"Thursday October 14","Mis-ERP DEV-PRD APP Server","770.88","2","HD#1: 100 GB, HD#2: 1900 GB","2000","2750.0883901054039597511291504"
"Thursday October 14","Mis-SAP-H-DB","1316.46","3","HD#1: 2500 GB, HD#2: 1843.20 GB, HD#3: 1843.20 GB","6186.4","6536.5381473982706665992736816"
"Thursday October 14","clone-nextcloud-dev-new-production","363.25","1","HD#1: 500 GB","500","850.1508025377988815307617188"
"Thursday October 14","MIS-CRM-PRD APP Server","427.11","3","HD#1: 1700 GB, HD#2: 100 GB, HD#3: 200 GB","2000","2096.1413760297000408172607422"
"Thursday October 14","Misr-ERPDEVDB","477.09","1","HD#1: 2355.20 GB","2355.2","2419.3100588284432888031005859"
"Thursday October 14","Misr-Tableau","142.95","1","HD#1: 150 GB","150","166.08618238475173711776733398"
"Thursday October 14","Misr-ERPPRDDB","3513.06","1","HD#1: 3072 GB","3072","3772.1783334603533148765563965"
"Thursday October 14","MISR-SAP-CARAPP","116.01","1","HD#1: 2048 GB","2048","2112.1022214405238628387451172"
"Thursday October 14","Jump-Server-MAli","34.74","1","HD#1: 100 GB","100","116.08640769775956869125366211"
"Thursday October 14","Jump-Nada","45.94","1","HD#1: 200 GB","200","208.08697675261646509170532227"
"Thursday October 14","Kayan-Egypt","127.70","1","HD#1: 320 GB","320","336.08571096230298280715942383"
"Thursday October 14","Frank-Kbase-Source","339.20","2","HD#1: 100 GB, HD#2: 1024 GB","1124","1140.0865357723087072372436524"
"Thursday October 14","IGI-AD","22.10","1","HD#1: 32 GB","32","33.082142018713057041168212891"
"Thursday October 14","MISR-IVENDMC2","81.03","1","HD#1: 100 GB","100","116.09024604223668575286865234"
"Thursday October 14","centos-block-storage","14354.21","2","HD#1: 500 GB, HD#2: 14336 GB","14836","14848.088198372162878513336182"
"Thursday October 14","jump-eslam","109.19","1","HD#1: 300 GB","300","308.08634138572961091995239258"
"Thursday October 14","jump-wahba","37.98","1","HD#1: 100 GB","100","116.08618717920035123825073242"
"Thursday October 14","FortiGate","32.00","2","HD#1: 2 GB, HD#2: 30 GB","32","34.191492129117250442504882813"
"Thursday October 14","esxi2","70.80","1","HD#1: 1500 GB","1500","1516.0940657602623105049133301"
"Thursday October 14","Developers-VM6-Copy","31.75","1","HD#1: 500 GB","500","516.19610657263547182083129883"
"Thursday October 14","sandbox","19.93","1","HD#1: 300 GB","300","316.21816515736281871795654296"
"Thursday October 14","Mis-Winsows2012R2","870.78","4","HD#1: 150 GB, HD#2: 200 GB, HD#3: 700 GB, HD#4: 2048 GB","3098","3188.1180143794044852256774903"
"Thursday October 14","WP-Frank-Database3","400.00","1","HD#1: 400 GB","400","416.21424897480756044387817383"
"Thursday October 14","Misr-MagentoDBLoad","22.39","1","HD#1: 128 GB","128","136.09377849102020263671875000"
"Thursday October 14","esxi1","29.67","1","HD#1: 500 GB","500","520.09353586751967668533325195"
"Thursday October 14","Mis-Manage","58.62","2","HD#1: 50 GB, HD#2: 500 GB","550","554.08033779170364141464233399"
"Thursday October 14","Misr-PIPRD","2070.11","2","HD#1: 10 GB, HD#2: 1900 GB","1910","2070.1103599090129137039184571"
"Thursday October 14","Frank-ADC-04","42.65","1","HD#1: 100 GB","100","116.08637273497879505157470703"
"Thursday October 14","IGI-windows8","30.24","1","HD#1: 32 GB","32","36.082352556288242340087890625"
"Thursday October 14","Mis-ERP DEV-PRD DB Server","262.68","3","HD#1: 150 GB, HD#2: 200 GB, HD#3: 2048 GB","2398","2438.1105837263166904449462890"
"Thursday October 14","MISR-CARQASDB","399.31","1","HD#1: 2048 GB","2048","2168.1378672551363706588745118"
"Thursday October 14","IGI-AX DB","47.28","1","HD#1: 200 GB","200","202.08198605012148618698120118"
"Thursday October 14","Misr-Qatr","530.89","1","HD#1: 500 GB","500","532.09484808705747127532958984"
"Thursday October 14","IGI-jump server","21.76","1","HD#1: 32 GB","32","36.082441844046115875244140625"
"Thursday October 14","Misr-MagentoWebLoad","18.45","1","HD#1: 128 GB","128","136.09377695806324481964111328"
"Thursday October 14","Misr-CARPRDAPP","974.11","2","HD#1: 10 GB, HD#2: 800 GB","810","974.1140787070617079734802246"
"Thursday October 14","Mis-Solman Server","627.20","3","HD#1: 100 GB, HD#2: 200 GB, HD#3: 1800 GB","2100","2132.0944818258285522460937500"
"Thursday October 14","Misr-MagentoWeb2","20.25","1","HD#1: 256 GB","256","264.09398825280368328094482422"
"Thursday October 14","Solex-demo-ectr","590.60","6","HD#1: 70 GB, HD#2: 250 GB, HD#3: 40 GB, HD#4: 20 GB, HD#5: 20 GB, HD#6: 450 GB","850","850.1016512895002961158752441"
"Thursday October 14","SolarWind-SAM","54.51","2","HD#1: 100 GB, HD#2: 200 GB","300","320.21402967907488346099853516"
"Thursday October 14","MISR-SAP-CARDB-copy","424.28","1","HD#1: 2048 GB","2048","2176.1419511009007692337036133"
"Thursday October 14","ihpgco Kuwait Windows - Backup(new)","166.54","1","HD#1: 250 GB","250","254.08286663517355918884277344"
"Thursday October 14","SOLEX-SOLMAN-JAVA","123.67","1","HD#1: 300 GB","300","332.06166047789156436920166016"
"Thursday October 14","Cloud Connector","20.00","1","HD#1: 20 GB","20","24.193264492787420749664306640"
"Thursday October 14","Office Libre-Production New 1104","155.62","1","HD#1: 160 GB","160","168.19725906196981668472290040"
"Thursday October 14","Mis-Backup","2038.77","2","HD#1: 60 GB, HD#2: 3072 GB","3132","3140.0942300464957952499389649"
"Thursday October 14","Exchange-DEV","500.10","2","HD#1: 500 GB, HD#2: 150 GB","650","670.22246024571359157562255859"
"Thursday October 14","Jump-Server-Tawfik","100.96","1","HD#1: 100 GB","100","120.09422392677515745162963868"
"Thursday October 14","Frank-OpenManage_Integration","85.98","1","HD#1: 85.98 GB","85.98","94.27992152702063322067260742"
"Thursday October 14","replaymanager","240.10","3","HD#1: 40 GB, HD#2: 200 GB, HD#3: 300 GB","540","552.22227030806243419647216797"
"Thursday October 14","VMware vCenter Server Appliance 6.7","45.37","13","HD#1: 12 GB, HD#2: 1.66 GB, HD#3: 50 GB, HD#4: 100 GB, HD#5: 25 GB, HD#6: 50 GB, HD#7: 25 GB, HD#8: 500 GB, HD#9: 10 GB, HD#10: 25 GB, HD#11: 25 GB, HD#12: 100 GB, HD#13: 200 GB","1123.66","1171.8949870802462100982666016"
"Thursday October 14","Misr-Router-02","44.12","1","HD#1: 60 GB","60","80.09760812483727931976318359"
"Thursday October 14","test","428.16","2","HD#1: 200 GB, HD#2: 700 GB","900","908.0864817192777991294860840"
"Thursday October 14","Win10-test","10.50","1","HD#1: 50 GB","50","54.240673678927123546600341797"
"Thursday October 14","VMware-NSX-Manager","60.09","1","HD#1: 60 GB","60","60.085439980030059814453125000"
"Thursday October 14","VMware_vCloud_Director-10.0.0.4649-15450333","136.09","3","HD#1: 30 GB, HD#2: 2 GB, HD#3: 80 GB","112","136.09466062393039464950561523"
"Thursday October 14","Mis-CRM QAS & Dev DB Server","594.20","1","HD#1: 2048 GB","2048","2240.1410770202055573463439942"
"Thursday October 14","Misr-Router-01","76.09","1","HD#1: 60 GB","60","76.093510087579488754272460937"
"Thursday October 14","Elbassiouni WebSite Production","106.03","1","HD#1: 100 GB","100","106.08181088045239448547363281"
"Thursday October 14","md-masterbatch-website","36.05","1","HD#1: 100 GB","100","102.07988745346665382385253906"
"Thursday October 14","Ceramica-Cleoptra","183.43","1","HD#1: 180 GB","180","184.08215553220361471176147461"
"Thursday October 14","joy&roy","45.83","1","HD#1: 220 GB","220","236.20298806391656398773193359"
